"Name","Team","Position","Height","Weight","Exp","Age","G","GS","MP","FGA","3PA","PF","PER","USG%","OWS","DWS","PG","PGS","PMP","PFGA","P3PA","PPF","PPER","PUSG%","POWS","PDWS","TORtg","TDRtg"
"Charles Barkley","HOU","PF",78,252,13,34,68,41,2243,744,84,187,21.6,21.6,6.1,2.5,4,0,"87",23,2,12,16.2,20.8,0.1,0.2,107.7,108.6
"Emanual Davis","HOU","PG",76,195,1,29,45,0,599,142,72,55,9.2,15.9,0.2,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.7,108.6
"Rodrick Rhodes","HOU","SF",78,225,0,24,58,13,1070,305,8,125,7.7,20.4,-1.5,0.6,3,0,"7",3,0,0,30.8,38.9,0.0,0.0,107.7,108.6
"Eddie Johnson","HOU","SF",79,215,15,38,75,1,1490,544,198,89,13.1,20.3,2.0,0.1,5,0,"89",27,10,10,5.8,17.8,0.0,0.0,107.7,108.6
"Kevin Willis","HOU","PF",84,220,12,35,81,74,2528,1041,7,235,18.3,24.1,4.3,1.7,5,5,"168",55,1,21,13.2,20.8,-0.2,0.3,107.7,108.6
"Mario Elie","HOU","SF",77,210,7,34,73,59,1988,456,189,115,12.9,14.4,3.2,0.6,5,1,"133",27,9,10,8.0,12.8,0.0,0.1,107.7,108.6
"Matt Maloney","HOU","PG",75,192,1,26,78,78,2217,586,346,99,10.5,14.9,1.9,0.3,5,5,"165",30,20,11,8.0,10.9,0.1,0.1,107.7,108.6
"Hakeem Olajuwon","HOU","C",84,255,13,35,47,45,1633,633,3,152,20.8,23.7,2.0,2.5,5,5,"190",99,1,18,18.8,31.5,-0.2,0.4,107.7,108.6
"Brent Price","HOU","PG",73,165,4,29,72,2,1332,310,187,163,10.9,15.8,1.2,0.4,5,0,"75",15,13,12,8.2,14.1,0.0,0.1,107.7,108.6
"Clyde Drexler","HOU","SG",79,210,14,35,70,70,2473,1059,334,193,19.8,25.7,5.0,1.8,5,5,"182",68,26,15,14.2,25.3,-0.1,0.3,107.7,108.6
"Othella Harrington","HOU","PF",81,235,1,24,58,3,903,266,1,112,13.7,18.4,1.3,0.5,3,0,"23",12,1,1,30.0,29.2,0.1,0.0,107.7,108.6
"Jeff Hornacek","UTA","SG",75,190,11,34,80,80,2460,828,127,175,19.3,20.8,7.4,2.1,20,20,"636",178,30,51,12.1,18.4,0.5,0.8,112.7,105.4
"Howard Eisley","UTA","PG",74,177,3,25,82,18,1726,519,118,182,13.6,20.0,1.7,1.2,20,0,"366",125,27,42,11.3,21.7,-0.4,0.6,112.7,105.4
"William Cunningham","UTA","C",83,250,0,23,6,2,38,9,0,10,8.7,11.0,0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",112.7,105.4
"Troy Hudson","UTA","PG",73,170,0,21,8,0,23,14,3,1,19.1,30.2,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",112.7,105.4
"Greg Foster","UTA","C",83,240,7,29,78,49,1446,418,9,187,8.9,16.8,0.3,1.0,20,16,"335",86,2,55,5.6,15.5,-0.4,0.5,112.7,105.4
"Jacque Vaughn","UTA","PG",73,190,0,22,45,0,419,122,8,63,6.9,23.0,-0.6,0.2,7,0,"24",10,2,0,-0.9,30.4,-0.2,0.0,112.7,105.4
"Karl Malone","UTA","PF",81,250,12,34,81,81,3030,1472,6,237,27.9,31.8,12.1,4.3,20,20,"795",420,3,69,24.2,34.1,1.3,1.7,112.7,105.4
"Adam Keefe","UTA","C",81,230,5,27,80,75,2047,424,0,172,14.5,13.2,4.8,1.7,15,10,"154",29,0,18,8.6,12.6,0.0,0.3,112.7,105.4
"Antoine Carr","UTA","PF",81,225,13,36,66,8,1086,325,0,195,9.8,17.8,0.8,0.7,20,0,"292",90,0,63,8.2,17.2,0.0,0.4,112.7,105.4
"Chris Morris","UTA","SF",80,210,9,32,54,1,538,207,62,61,14.7,23.0,0.3,0.7,17,0,"240",69,23,38,10.2,17.5,0.1,0.4,112.7,105.4
"Shandon Anderson","UTA","SG",78,208,1,24,82,2,1602,500,32,145,15.7,19.5,2.9,1.4,20,0,"378",103,11,30,11.6,19.4,0.1,0.5,112.7,105.4
"Bryon Russell","UTA","SF",79,225,4,27,82,7,2219,525,214,229,12.9,15.2,3.8,2.2,20,13,"698",147,63,49,12.8,14.0,1.1,1.1,112.7,105.4
"John Stockton","UTA","PG",73,170,13,35,64,64,1858,511,91,138,21.8,19.3,6.4,1.6,20,20,"596",164,26,54,20.0,20.0,1.2,1.0,112.7,105.4
"Greg Ostertag","UTA","C",86,280,2,24,63,23,1288,239,0,166,12.5,13.5,0.1,2.1,19,1,"336",46,0,51,12.9,10.1,0.2,0.8,112.7,105.4
"Mario Bennett","LAL","PF",78,235,1,24,45,4,354,135,2,61,22.2,21.8,0.9,0.6,4,0,"10",2,0,2,29.5,13.3,0.1,0.0,111.9,103.7
"Rick Fox","LAL","SF",79,230,6,28,82,82,2709,771,265,309,12.5,17.5,2.5,2.8,13,13,"428",114,53,47,13.9,15.7,0.9,0.0,111.9,103.7
"Eddie Jones","LAL","SG",78,190,3,26,80,80,2910,1005,368,164,18.0,19.5,6.8,3.2,13,13,"476",148,48,37,20.6,19.3,1.5,0.2,111.9,103.7
"Elden Campbell","LAL","PF",83,215,7,29,81,28,1784,624,2,209,16.4,22.0,2.3,2.4,13,0,"180",51,0,27,14.6,20.3,0.1,0.1,111.9,103.7
"Robert Horry","LAL","PF",81,220,5,27,72,71,2192,420,93,238,14.4,11.9,3.0,3.6,13,13,"422",70,17,45,16.1,11.6,1.0,0.1,111.9,103.7
"Shea Seals","LAL","SG",77,210,0,22,4,0,9,8,3,1,4.9,47.8,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",111.9,103.7
"Shaquille O'Neal","LAL","C",85,325,5,25,60,57,2175,1147,0,193,28.8,32.9,6.7,3.4,13,13,"501",258,0,41,31.0,34.3,1.8,0.3,111.9,103.7
"Corie Blount","LAL","PF",81,240,4,29,70,3,1029,187,4,157,11.9,11.7,1.2,1.4,12,0,"209",24,0,27,12.3,7.1,0.4,0.1,111.9,103.7
"Derek Fisher","LAL","PG",73,200,1,23,82,36,1760,378,81,126,12.9,14.1,2.2,1.6,13,13,"278",68,20,33,12.6,16.0,0.3,0.1,111.9,103.7
"Nick Van Exel","LAL","PG",73,170,4,26,64,46,2053,743,316,120,17.8,19.8,5.6,1.5,13,0,"367",151,70,30,11.5,24.1,0.2,-0.1,111.9,103.7
"Jon Barry","LAL","SG",76,195,5,28,49,1,374,104,61,33,13.3,16.4,0.5,0.4,7,0,"18",8,5,1,-13.6,20.6,-0.2,0.0,111.9,103.7
"Sean Rooks","LAL","C",82,250,5,28,41,1,425,101,0,68,13.4,16.0,0.7,0.5,4,0,"11",6,0,2,13.1,25.3,0.0,0.0,111.9,103.7
"Kobe Bryant","LAL","SG",78,200,1,19,79,1,2056,913,220,180,18.5,27.2,4.5,1.8,11,0,"220",76,14,28,12.8,22.5,0.3,0.0,111.9,103.7
"Walt Williams","TOR","SF",80,219,5,27,28,16,876,319,129,100,13.0,19.9,0.5,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.2,111.0
"Bob McCann","TOR","SF",78,244,4,33,1,0,5,1,0,1,-7.3,8.8,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.2,111.0
"Chauncey Billups","TOR","PG",75,202,0,21,29,26,920,295,136,54,11.1,18.5,0.6,-0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.2,111.0
"Gary Trent","TOR","PF",80,250,2,23,13,7,355,146,3,46,14.9,23.4,0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.2,111.0
"Marcus Camby","TOR","C",83,220,1,23,63,58,2002,747,2,200,15.9,21.6,-0.6,1.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.2,111.0
"John Thomas","TOR","PF",81,265,0,22,21,0,167,33,0,32,6.8,14.5,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.2,111.0
"Popeye Jones","TOR","PF",80,250,4,27,14,4,352,127,3,39,13.4,18.9,0.2,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.2,111.0
"John Wallace","TOR","SF",80,225,1,23,82,36,2361,979,2,239,14.8,23.8,1.1,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.2,111.0
"Carlos Rogers","TOR","PF",83,220,3,26,18,0,351,87,1,34,13.1,14.3,0.5,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.2,111.0
"Shawn Respert","TOR","SG",73,195,2,25,47,4,696,209,67,58,12.9,16.7,1.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.2,111.0
"Roy Rogers","TOR","PF",82,235,1,24,6,0,69,17,0,12,3.9,14.5,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.2,111.0
"Zan Tabak","TOR","C",84,245,3,27,39,29,752,249,1,117,9.9,18.3,-0.4,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.2,111.0
"Damon Stoudamire","TOR","PG",70,171,2,24,49,49,2033,833,205,112,17.7,23.4,3.2,-0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.2,111.0
"Chris Garner","TOR","PG",70,156,0,22,38,0,293,70,14,50,5.6,14.7,-0.5,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.2,111.0
"Dee Brown","TOR","SG",73,160,7,29,31,2,908,307,158,47,16.8,17.7,2.0,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.2,111.0
"Oliver Miller","TOR","C",81,280,5,27,64,53,1628,369,4,184,12.8,14.7,-0.1,0.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.2,111.0
"Sharone Wright","TOR","C",83,260,3,25,7,0,44,14,0,7,10.7,17.7,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.2,111.0
"Lloyd Daniels","TOR","SG",79,205,4,30,6,0,82,29,9,4,13.5,20.0,0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.2,111.0
"Tim Kempton","TOR","PF",82,245,7,34,5,0,32,7,0,7,0.4,15.1,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.2,111.0
"Doug Christie","TOR","SG",78,200,5,27,78,78,2939,1071,307,198,16.2,21.5,2.4,1.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.2,111.0
"Ed Stokes","TOR","C",84,264,0,26,4,0,17,3,0,4,6.4,15.2,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.2,111.0
"Reggie Slater","TOR","PF",79,215,3,27,78,28,1662,459,0,201,12.4,18.5,1.3,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.2,111.0
"Alvin Williams","TOR","SG",77,185,0,23,13,3,207,44,4,19,7.3,12.0,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.2,111.0
"Tracy McGrady","TOR","SF",80,210,0,18,64,17,1179,398,41,86,17.4,19.1,1.3,0.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.2,111.0
"Antonio Lang","MIA","SF",80,205,3,25,6,0,29,5,0,3,14.9,20.1,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.6,102.0
"Tim Hardaway","MIA","PG",72,175,7,31,81,81,3031,1296,442,200,20.6,25.6,7.9,3.8,5,5,"222",94,39,9,21.7,28.8,0.6,0.2,107.6,102.0
"Voshon Lenard","MIA","SG",76,205,2,24,81,81,2621,854,378,219,13.3,18.4,4.5,2.5,5,5,"186",52,26,20,11.0,19.3,0.1,0.1,107.6,102.0
"Todd Day","MIA","SG",78,188,5,28,5,0,69,31,12,10,14.8,25.7,0.0,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.6,102.0
"Eric Murdock","MIA","PG",73,190,6,29,82,1,1395,419,91,173,15.7,19.8,1.7,2.4,5,0,"125",32,9,11,18.4,19.3,0.3,0.2,107.6,102.0
"Alonzo Mourning","MIA","C",82,240,5,27,58,56,1939,732,0,208,22.4,26.8,3.9,3.6,4,4,"138",56,0,18,23.1,27.7,0.3,0.2,107.6,102.0
"Charles Smith","MIA","SG",76,194,0,22,11,0,32,18,3,3,-0.5,36.3,-0.3,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.6,102.0
"Rex Walters","MIA","SG",76,190,4,27,19,0,108,24,8,11,14.2,16.8,0.2,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.6,102.0
"Isaac Austin","MIA","C",82,255,4,28,52,25,1371,532,3,162,16.8,25.5,1.1,2.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.6,102.0
"Duane Causwell","MIA","C",84,240,7,29,37,2,363,89,0,73,9.2,15.2,-0.2,0.7,1,1,"5",0,0,0,-4.8,10.0,0.0,0.0,107.6,102.0
"Marty Conlon","MIA","C",82,224,6,30,18,0,209,62,0,27,17.2,20.6,0.4,0.4,3,0,"46",7,0,7,-0.3,15.1,-0.2,0.0,107.6,102.0
"Dan Majerle","MIA","SG",78,215,9,32,72,22,1928,439,295,139,12.2,12.7,2.8,2.5,2,2,"62",8,6,3,10.9,7.9,0.0,0.1,107.6,102.0
"Brent Barry","MIA","SG",78,185,2,26,17,0,259,62,34,30,11.2,13.7,0.3,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.6,102.0
"Mark Strickland","MIA","PF",81,210,2,27,51,8,847,269,1,87,17.4,19.4,1.5,1.3,3,0,"28",5,0,4,17.9,10.5,0.1,0.0,107.6,102.0
"P.J. Brown","MIA","PF",83,225,4,28,74,74,2362,590,0,264,15.0,15.3,3.5,4.0,5,5,"190",37,0,22,11.6,13.8,0.1,0.3,107.6,102.0
"Jamal Mashburn","MIA","SF",80,240,4,25,48,48,1729,577,122,137,14.1,21.2,2.2,1.8,5,3,"129",45,11,21,2.1,21.6,-0.5,0.2,107.6,102.0
"Terry Mills","MIA","PF",82,230,7,30,50,0,782,206,81,129,7.7,15.8,-0.2,1.1,2,0,"11",5,4,3,1.4,26.7,0.0,0.0,107.6,102.0
"Keith Askins","MIA","SF",79,197,7,30,46,12,681,122,74,107,5.5,10.7,-0.3,1.0,4,0,"58",7,5,9,2.1,6.9,-0.1,0.1,107.6,102.0
"Donyell Marshall","GSW","SF",81,218,3,24,73,73,2611,1090,201,226,15.5,22.3,1.0,3.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",95.8,105.7
"Muggsy Bogues","GSW","PG",63,136,10,33,59,31,1554,318,16,56,12.3,12.7,0.7,1.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",95.8,105.7
"Brian Shaw","GSW","PG",78,190,8,31,39,32,1028,307,67,93,8.7,16.8,-1.3,1.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",95.8,105.7
"Duane Ferrell","GSW","SF",79,209,9,32,50,5,461,111,6,50,6.4,13.1,-0.4,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",95.8,105.7
"Bimbo Coles","GSW","PG",73,180,7,29,53,44,1471,438,57,135,10.4,16.8,-0.1,1.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",95.8,105.7
"Gerald Madkins","GSW","SG",76,200,2,28,19,0,243,34,15,18,9.8,9.0,0.1,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",95.8,105.7
"Tony Delk","GSW","PG",73,189,1,24,74,9,1647,794,156,88,13.3,25.5,-0.5,1.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",95.8,105.7
"Dickey Simpkins","GSW","PF",81,248,3,25,19,0,196,48,1,19,9.0,17.5,-0.3,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",95.8,105.7
"Jim Jackson","GSW","SG",78,220,5,27,31,31,1258,572,79,74,13.2,25.9,-0.6,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",95.8,105.7
"Clarence Weatherspoon","GSW","PF",78,240,5,27,31,31,1035,277,0,86,14.4,15.7,0.9,1.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",95.8,105.7
"Todd Fuller","GSW","C",83,255,1,23,57,1,613,205,4,89,11.8,19.7,0.0,0.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",95.8,105.7
"Jeff Grayer","GSW","SG",77,200,8,32,4,0,23,7,3,7,13.5,17.1,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",95.8,105.7
"Felton Spencer","GSW","C",84,265,7,30,68,0,813,129,0,175,8.5,11.4,-0.2,1.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",95.8,105.7
"B.J. Armstrong","GSW","PG",74,175,8,30,4,0,59,19,1,6,6.3,21.5,-0.2,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",95.8,105.7
"Adonal Foyle","GSW","C",82,250,0,22,55,1,656,170,1,94,9.2,16.4,-1.0,0.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",95.8,105.7
"David Vaughn","GSW","PF",81,240,2,24,22,0,322,114,1,48,10.8,21.7,-0.5,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",95.8,105.7
"Joe Smith","GSW","PF",82,225,2,22,49,49,1645,800,7,169,15.1,26.4,0.4,1.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",95.8,105.7
"Brandon Williams","GSW","SG",78,215,0,22,9,2,140,50,9,18,2.9,18.9,-0.4,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",95.8,105.7
"Carl Thomas","GSW","SG",76,175,2,28,10,0,139,65,21,12,11.0,23.7,0.0,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",95.8,105.7
"Latrell Sprewell","GSW","SG",77,190,5,27,14,13,547,277,48,26,15.1,28.9,0.0,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",95.8,105.7
"Jason Caffey","GSW","PF",80,255,2,24,29,6,713,267,1,89,13.4,22.4,0.2,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",95.8,105.7
"Erick Dampier","GSW","C",83,265,1,22,82,82,2656,791,2,281,14.0,18.7,1.1,2.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",95.8,105.7
"Bill Curley","MIN","PF",81,220,1,25,11,1,146,33,1,28,7.8,11.4,0.1,0.1,2,0,"7",0,0,0,0.0,0.0,0.0,0.0,107.8,107.1
"Micheal Williams","MIN","PG",74,175,8,31,25,0,161,48,4,24,13.9,21.7,0.1,0.1,4,0,"58",15,2,14,15.9,17.7,0.1,0.0,107.8,107.1
"Kevin Garnett","MIN","PF",83,220,2,21,82,82,3222,1293,16,224,20.4,22.5,5.3,4.2,5,5,"194",75,0,17,15.5,24.3,-0.1,0.1,107.8,107.1
"Reggie Jordan","MIN","SG",76,195,3,30,57,1,487,113,1,63,15.3,15.9,0.6,0.5,2,0,"29",8,1,5,24.3,14.3,0.1,0.0,107.8,107.1
"Clifford Rozier","MIN","C",83,245,3,25,6,0,30,6,0,7,-1.7,15.5,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.8,107.1
"Tom Hammonds","MIN","PF",81,215,8,30,57,2,1140,246,1,127,12.1,13.7,1.7,0.7,5,1,"113",28,0,18,9.7,16.1,0.1,0.0,107.8,107.1
"Sam Mitchell","MIN","SF",78,210,8,34,81,33,2239,800,43,200,15.8,19.7,4.7,1.4,5,5,"177",58,14,18,13.4,18.8,0.3,0.0,107.8,107.1
"Stanley Roberts","MIN","C",84,285,5,27,74,44,1328,386,0,226,11.9,17.5,0.3,1.5,1,0,"8",1,0,0,-1.6,16.8,0.0,0.0,107.8,107.1
"Cherokee Parks","MIN","C",83,235,2,25,79,43,1703,449,1,237,13.6,15.4,2.0,1.8,1,0,"1",0,0,0,0.0,0.0,0.0,0.0,107.8,107.1
"Stephon Marbury","MIN","PG",74,180,1,20,82,81,3112,1237,304,222,16.3,24.1,4.2,1.1,5,5,"209",72,25,16,10.8,22.4,-0.2,0.1,107.8,107.1
"Chris Carr","MIN","SG",77,207,2,23,51,40,1165,452,127,129,11.6,21.5,0.7,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.8,107.1
"Anthony Peeler","MIN","SG",76,208,5,28,30,24,991,348,106,81,15.0,18.4,1.4,0.7,5,5,"213",77,31,15,16.7,19.0,0.3,0.1,107.8,107.1
"Doug West","MIN","SG",78,200,8,30,38,10,688,171,2,97,5.6,13.5,-0.2,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.8,107.1
"DeJuan Wheat","MIN","PG",72,165,0,24,34,0,150,50,17,12,13.5,19.4,0.2,0.1,1,0,"3",2,0,0,40.3,31.1,0.0,0.0,107.8,107.1
"Terry Porter","MIN","PG",75,195,12,34,82,8,1786,577,233,103,17.3,19.1,4.3,0.9,5,4,"188",63,25,10,17.0,18.6,0.5,0.0,107.8,107.1
"Tom Gugliotta","MIN","SF",82,240,5,28,41,41,1582,635,17,102,20.5,23.6,3.4,1.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.8,107.1
"Derrick McKey","IND","SF",81,205,10,31,57,4,1316,327,17,156,10.7,15.9,0.1,2.1,15,0,"284",69,10,50,6.5,15.8,-0.2,0.4,108.4,101.6
"Jalen Rose","IND","SF",80,210,3,25,82,0,1706,607,73,171,14.1,23.4,1.1,2.2,15,0,"293",100,16,37,13.1,23.2,0.0,0.4,108.4,101.6
"Antonio Davis","IND","PF",81,215,4,29,82,12,2191,528,3,234,15.3,17.5,3.8,3.6,16,0,"459",91,0,65,14.2,17.1,0.6,0.7,108.4,101.6
"Dale Davis","IND","C",83,230,6,28,78,78,2174,498,0,209,15.2,14.2,3.4,3.8,16,16,"466",86,0,42,15.7,14.4,0.8,0.6,108.4,101.6
"Rik Smits","IND","C",88,250,9,31,73,69,2085,1038,3,243,19.9,29.2,2.5,3.6,16,16,"476",209,1,67,19.6,27.0,1.0,0.6,108.4,101.6
"Reggie Miller","IND","SG",79,185,10,32,81,81,2795,1081,382,148,19.8,23.9,9.2,2.8,16,16,"628",230,95,26,17.4,23.6,1.6,0.4,108.4,101.6
"Mark Pope","IND","SF",82,235,0,25,28,0,193,41,3,36,3.4,14.4,-0.2,0.2,7,0,"42",6,1,8,8.9,8.8,0.1,0.0,108.4,101.6
"Etdrick Bohannon","IND","PF",81,220,0,24,5,0,11,4,0,3,-10.3,30.3,-0.2,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.4,101.6
"Chris Mullin","IND","SF",78,200,12,34,82,82,2177,692,243,186,16.9,19.3,4.4,3.2,16,16,"412",113,52,32,13.9,17.7,0.4,0.5,108.4,101.6
"Mark West","IND","C",82,230,14,37,15,1,105,21,0,15,5.1,14.3,-0.1,0.1,4,0,"11",2,0,4,2.9,15.0,0.0,0.0,108.4,101.6
"Fred Hoiberg","IND","SG",76,203,2,25,65,1,874,222,85,101,11.2,14.9,0.9,1.4,2,0,"20",8,2,2,19.1,22.1,0.1,0.0,108.4,101.6
"Mark Jackson","IND","PG",73,180,10,32,82,82,2413,598,137,132,17.2,16.8,4.4,3.1,16,16,"494",127,37,28,17.5,19.0,0.6,0.6,108.4,101.6
"Travis Best","IND","PG",71,182,2,25,82,0,1547,480,70,193,13.6,20.0,1.2,2.1,16,0,"280",72,18,36,11.6,19.5,0.2,0.3,108.4,101.6
"Austin Croshere","IND","PF",81,235,0,22,26,0,243,86,13,32,7.7,20.6,-0.4,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.4,101.6
"Xavier McDaniel","NJN","SF",79,205,11,34,20,0,180,30,0,23,4.3,10.0,-0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.3,106.6
"Keith Van Horn","NJN","PF",82,220,0,22,62,62,2325,1047,224,216,15.7,25.2,3.2,1.6,3,3,"77",29,2,7,15.1,23.6,0.2,-0.1,108.3,106.6
"Yinka Dare","NJN","C",84,265,3,25,10,0,60,18,0,9,4.5,17.0,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.3,106.6
"David Benoit","NJN","SF",80,220,5,29,53,0,799,269,119,120,10.0,17.8,0.4,0.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.3,106.6
"Sherman Douglas","NJN","PG",72,180,8,31,80,11,1699,515,46,156,15.6,17.9,3.3,0.7,3,2,"125",44,5,5,19.1,23.7,0.2,0.0,108.3,106.6
"Jayson Williams","NJN","C",81,240,7,29,65,65,2343,645,4,236,18.7,16.1,6.1,2.3,3,2,"116",21,0,8,15.7,10.7,0.2,0.0,108.3,106.6
"Chris Gatling","NJN","PF",82,220,6,30,57,16,1359,545,4,152,16.0,24.3,0.9,1.5,3,1,"81",38,0,9,20.4,27.6,0.2,0.0,108.3,106.6
"Kerry Kittles","NJN","SG",77,179,1,23,77,76,2814,1154,263,152,17.5,21.2,6.2,2.2,3,3,"126",40,13,12,13.8,19.9,0.2,0.0,108.3,106.6
"Lucious Harris","NJN","SG",77,190,4,27,50,0,671,177,39,77,10.4,14.4,0.6,0.5,3,0,"52",6,2,11,5.3,9.9,0.0,0.0,108.3,106.6
"Sam Cassell","NJN","PG",75,185,4,28,75,72,2606,1156,80,262,21.0,27.5,6.6,1.7,3,1,"26",9,0,7,4.4,20.4,0.0,0.0,108.3,106.6
"Michael Cage","NJN","C",81,224,13,36,79,17,1201,84,1,105,10.1,4.4,1.1,1.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.3,106.6
"Don MacLean","NJN","SF",82,235,5,28,9,0,42,10,2,7,-6.5,12.4,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.3,106.6
"Brian Evans","NJN","SF",80,220,1,24,28,1,332,106,42,44,12.0,16.2,0.5,0.2,3,0,"4",0,0,0,4.1,0.0,0.0,0.0,108.3,106.6
"Kendall Gill","NJN","SF",77,195,7,29,81,81,2733,974,101,268,14.9,19.8,2.9,3.0,3,3,"100",40,0,15,13.7,22.9,0.1,0.0,108.3,106.6
"David Vaughn","NJN","PF",81,240,2,24,15,2,161,33,0,34,12.1,12.4,0.2,0.2,1,0,"1",0,0,0,40.7,0.0,0.0,0.0,108.3,106.6
"Rony Seikaly","NJN","C",83,230,9,32,9,2,152,41,0,27,6.8,18.6,-0.2,0.1,3,0,"37",9,0,4,20.1,20.4,0.1,0.0,108.3,106.6
"Kevin Edwards","NJN","SG",75,190,9,32,27,5,352,106,11,20,8.1,16.4,-0.3,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.3,106.6
"Jack Haley","NJN","C",82,240,8,34,16,0,51,18,1,9,7.2,26.6,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.3,106.6
"Chucky Brown","ATL","SF",79,214,8,29,77,8,1202,372,8,100,10.5,17.8,0.5,0.9,4,0,"50",15,2,5,10.2,18.0,0.0,0.0,108.2,104.3
"Randy Livingston","ATL","PG",76,209,1,22,12,0,82,12,0,6,5.2,11.4,-0.2,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.2,104.3
