"Name","Team","Position","Height","Weight","Exp","Age","G","GS","MP","FGA","3PA","PF","PER","USG%","OWS","DWS","PG","PGS","PMP","PFGA","P3PA","PPF","PPER","PUSG%","POWS","PDWS","TORtg","TDRtg"
"Kurt Thomas","SEA","C",81,230,12,35,42,39,1060,271,0,131,15.8,13.2,1.4,1.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,109.5
"Kevin Durant","SEA","SG",81,240,0,19,80,80,2768,1366,205,122,15.8,28.1,0.4,1.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,109.5
"Robert Swift","SEA","C",84,245,2,22,8,4,98,17,0,16,2.9,12.3,-0.3,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,109.5
"Luke Ridnour","SEA","PG",74,175,4,26,61,5,1223,368,71,120,11.3,17.3,0.3,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,109.5
"Wally Szczerbiak","SEA","SF",79,244,8,30,50,1,1180,513,166,67,15.7,23.0,1.9,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,109.5
"Ronald Dupree","SEA","SF",79,209,4,27,4,0,18,3,0,0,17.5,9.3,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,109.5
"Adrian Griffin","SEA","SF",77,217,8,33,13,0,85,16,0,8,9.3,11.1,-0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,109.5
"Nick Collison","SEA","PF",81,255,3,27,78,35,2223,641,2,250,15.0,16.2,2.2,2.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,109.5
"Damien Wilkins","SEA","SF",78,225,3,28,76,31,1843,673,155,128,11.3,19.4,-0.1,1.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,109.5
"Mickael Gelabale","SEA","SG",79,215,1,24,39,0,465,157,37,31,10.5,17.9,0.0,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,109.5
"Johan Petro","SEA","C",84,247,2,22,72,28,1310,439,1,173,10.0,18.2,-1.1,1.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,109.5
"Mouhamed Sene","SEA","C",83,230,1,21,13,0,62,24,0,9,18.2,22.0,0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,109.5
"Eddie Gill","SEA","PG",72,190,5,29,1,0,5,2,1,0,-18.9,26.0,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,109.5
"Earl Watson","SEA","PG",73,195,6,28,78,73,2269,747,132,158,14.6,18.8,1.7,1.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,109.5
"Chris Wilcox","SEA","PF",82,221,5,25,62,55,1739,638,3,174,16.3,21.2,1.7,1.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,109.5
"Donyell Marshall","SEA","PF",81,218,13,34,15,0,184,54,30,15,10.9,16.2,0.0,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,109.5
"Ira Newble","SEA","SF",79,220,7,33,2,0,17,7,2,0,0.5,17.8,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,109.5
"Mike Wilks","SEA","PG",70,185,5,28,3,0,22,9,1,2,17.7,25.3,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,109.5
"Jeff Green","SEA","SF",81,235,0,21,80,52,2253,749,76,198,9.8,19.4,-1.3,1.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,109.5
"Delonte West","SEA","PG",76,180,3,24,35,5,727,250,56,44,9.8,19.8,-1.0,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,109.5
"Francisco Elson","SEA","C",84,235,4,31,22,2,279,88,1,34,3.8,17.2,-0.7,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,109.5
"Carmelo Anthony","DEN","SF",80,230,4,23,77,77,2806,1481,164,253,21.1,30.2,5.2,3.0,4,4,"146",88,8,17,14.9,32.0,0.0,-0.1,110.0,106.3
"Eduardo Najera","DEN","PF",80,240,7,31,78,3,1664,368,147,199,12.1,11.9,2.1,2.0,4,0,"78",14,5,15,7.8,10.1,0.0,0.0,110.0,106.3
"Von Wafer","DEN","SG",77,210,2,22,21,0,90,38,15,4,-1.6,24.8,-0.5,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",110.0,106.3
"Kenyon Martin","DEN","PF",81,234,7,30,71,71,2159,699,11,235,14.7,17.4,2.0,3.0,4,4,"118",34,0,20,8.7,16.3,-0.1,0.0,110.0,106.3
"Anthony Carter","DEN","PG",73,190,8,32,70,67,1960,476,129,172,12.8,13.8,1.6,2.2,4,1,"61",14,5,6,7.3,11.6,-0.1,0.0,110.0,106.3
"Yakhouba Diawara","DEN","SG",79,225,1,25,54,14,542,134,66,61,8.1,12.8,0.5,0.3,3,0,"8",5,2,0,8.8,25.9,0.0,0.0,110.0,106.3
"Mike Wilks","DEN","PG",70,185,5,28,8,0,122,23,5,9,6.4,10.1,0.0,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",110.0,106.3
"Chucky Atkins","DEN","SG",71,160,8,33,24,0,352,122,79,27,8.9,16.4,0.1,0.2,1,0,"3",1,1,0,-7.8,13.8,0.0,0.0,110.0,106.3
"Bobby Jones","DEN","C",79,215,1,24,25,0,222,64,23,46,8.5,17.3,0.1,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",110.0,106.3
"Nene Hilario","DEN","PF",83,260,5,25,16,1,266,71,1,46,11.1,18.1,-0.1,0.4,3,0,"30",9,0,8,17.1,17.0,0.1,0.0,110.0,106.3
"Jelani McCoy","DEN","C",82,245,7,30,6,1,33,1,0,7,2.6,7.6,-0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",110.0,106.3
"Taurean Green","DEN","SG",72,177,0,21,9,0,30,9,3,2,8.8,18.1,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",110.0,106.3
"Allen Iverson","DEN","SG",72,165,11,32,82,82,3424,1556,275,109,20.9,26.7,8.9,2.8,4,4,"158",83,14,3,18.7,27.4,0.3,-0.1,110.0,106.3
"Linas Kleiza","DEN","SF",80,245,2,23,79,13,1889,659,277,181,14.4,18.9,3.1,1.6,4,3,"122",41,14,11,15.4,17.6,0.3,-0.1,110.0,106.3
"J.R. Smith","DEN","SG",78,220,3,22,74,0,1421,674,390,144,18.1,25.8,2.5,1.3,4,0,"108",43,22,12,22.8,22.5,0.5,0.0,110.0,106.3
"Marcus Camby","DEN","C",83,220,11,33,79,79,2758,635,20,216,17.2,13.0,2.6,5.9,4,4,"124",21,1,10,10.1,11.2,-0.3,0.1,110.0,106.3
"Steven Hunter","DEN","C",84,220,6,26,19,2,120,28,0,20,8.6,15.5,0.0,0.1,2,0,"5",1,0,0,-1.9,8.3,0.0,0.0,110.0,106.3
"Dominic McGuire","WAS","SG",81,220,0,22,70,1,695,103,6,76,6.6,10.4,-0.6,0.6,3,0,"15",0,0,1,14.5,2.8,0.0,0.0,109.2,109.6
"Antonio Daniels","WAS","PG",76,195,10,32,71,63,2161,447,74,78,13.7,13.5,3.5,1.0,6,4,"154",31,4,6,12.7,14.1,0.2,0.1,109.2,109.6
"Mike Wilks","WAS","PG",70,185,5,28,4,0,44,4,2,2,10.1,5.2,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",109.2,109.6
"Andray Blatche","WAS","PF",83,235,2,21,82,15,1675,536,13,258,15.5,19.7,0.8,2.1,6,0,"89",21,1,15,7.9,16.8,-0.1,0.1,109.2,109.6
"Antawn Jamison","WAS","PF",80,223,9,31,79,79,3061,1417,354,195,20.3,25.9,6.0,3.2,6,6,"237",96,25,17,16.6,23.9,0.0,0.4,109.2,109.6
"Gilbert Arenas","WAS","PG",75,191,6,26,13,8,425,196,78,30,18.2,31.1,0.2,0.4,4,2,"94",36,12,13,11.2,25.1,0.0,0.0,109.2,109.6
"DeShawn Stevenson","WAS","SG",77,210,7,26,82,82,2564,780,413,110,12.6,17.4,3.2,0.9,6,6,"196",60,36,11,12.9,18.8,0.2,0.1,109.2,109.6
"Brendan Haywood","WAS","C",84,268,6,28,80,80,2228,599,0,216,18.3,17.3,4.9,1.9,6,6,"178",44,0,25,19.7,16.4,0.5,0.2,109.2,109.6
"Roger Mason","WAS","PG",77,200,3,27,80,9,1708,600,327,140,13.8,18.9,2.8,0.6,6,0,"129",47,17,11,9.9,19.5,0.0,0.0,109.2,109.6
"Darius Songaila","WAS","C",81,248,4,29,80,13,1554,467,2,181,11.8,17.3,0.6,1.2,5,0,"77",19,0,18,9.5,19.6,0.1,0.0,109.2,109.6
"Caron Butler","WAS","SF",79,217,5,27,58,58,2314,943,185,160,20.7,24.0,4.8,2.4,6,6,"246",87,21,19,17.7,22.7,0.3,0.2,109.2,109.6
"Nick Young","WAS","SG",78,200,0,22,75,2,1158,478,100,130,11.6,24.9,-0.1,0.6,4,0,"17",9,2,1,1.3,33.1,-0.1,0.0,109.2,109.6
"Oleksiy Pecherov","WAS","C",84,234,0,22,35,0,320,125,60,30,9.6,22.4,-0.2,0.2,3,0,"8",1,0,0,21.5,11.3,0.0,0.0,109.2,109.6
"Ike Diogu","IND","PF",80,250,2,24,30,1,305,134,0,43,17.2,24.8,0.4,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.0,107.5
"Mike Dunleavy","IND","SG",81,220,5,27,82,82,2953,1117,389,208,17.3,21.8,5.9,2.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.0,107.5
"Shawne Williams","IND","SF",81,225,1,21,65,3,967,372,137,132,12.8,21.3,0.4,1.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.0,107.5
"Travis Diener","IND","PG",73,175,2,25,66,21,1356,430,233,107,12.2,16.5,1.7,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.0,107.5
"Ronald Murray","IND","PG",76,190,5,28,23,17,527,228,36,31,13.1,25.3,-0.3,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.0,107.5
"David Harrison","IND","C",84,280,3,25,55,0,702,170,0,164,8.6,16.7,-0.5,0.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.0,107.5
"Jermaine O'Neal","IND","C",83,226,11,29,42,34,1206,512,5,129,14.4,24.8,-0.7,1.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.0,107.5
"Jamaal Tinsley","IND","PG",75,195,6,29,39,36,1293,463,141,97,12.8,21.3,-0.6,1.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.0,107.5
"Troy Murphy","IND","PF",83,245,6,27,75,61,2106,693,236,217,16.0,18.4,3.7,2.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.0,107.5
"Jeff Foster","IND","C",83,236,8,31,77,52,1884,373,3,221,15.7,11.5,4.0,2.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.0,107.5
"Stephen Graham","IND","SF",78,215,2,25,22,0,128,58,14,14,21.9,25.4,0.3,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.0,107.5
"Courtney Sims","IND","C",82,245,0,24,3,0,11,1,0,2,1.1,3.9,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.0,107.5
"Andre Owens","IND","PG",76,200,1,27,31,7,392,107,40,37,10.0,16.1,0.1,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.0,107.5
"Marquis Daniels","IND","SG",78,200,4,27,74,1,1546,561,102,121,11.6,20.6,-0.7,1.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.0,107.5
"Danny Granger","IND","SF",81,222,2,24,80,80,2876,1205,423,290,16.7,23.2,4.1,3.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.0,107.5
"Kareem Rush","IND","SG",78,215,4,27,71,15,1504,569,262,108,10.0,18.7,-0.2,1.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.0,107.5
"Rudy Gay","MEM","SF",80,230,1,21,81,81,3000,1355,387,230,17.4,25.0,2.9,2.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.0,111.4
"Damon Stoudamire","MEM","PG",70,171,12,34,29,29,624,194,94,46,11.8,18.2,0.2,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.0,111.4
"Mike Conley","MEM","PG",73,180,0,20,53,46,1381,442,91,85,12.6,18.8,0.6,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.0,111.4
"Andre Brown","MEM","PF",81,245,1,26,33,1,286,78,0,38,13.5,17.7,0.2,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.0,111.4
"Casey Jacobsen","MEM","SG",78,215,3,26,53,0,547,115,72,34,4.5,11.3,-0.3,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.0,111.4
"Bobby Jones","MEM","SF",79,215,1,24,9,2,137,36,13,17,12.1,14.7,0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.0,111.4
"Kwame Brown","MEM","C",83,270,6,25,15,1,204,39,0,24,11.1,14.8,0.0,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.0,111.4
"Stromile Swift","MEM","PF",81,225,7,28,35,4,549,177,2,74,15.9,20.4,0.4,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.0,111.4
"Tarence Kinsey","MEM","SG",78,185,1,23,11,0,96,38,7,11,10.3,20.2,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.0,111.4
"Hakim Warrick","MEM","PF",81,219,2,25,75,30,1754,653,48,156,16.2,21.6,2.5,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.0,111.4
"Pau Gasol","MEM","C",84,227,6,27,39,39,1433,557,15,85,20.1,22.7,3.0,0.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.0,111.4
"Brian Cardinal","MEM","PF",80,245,7,30,37,1,440,126,81,62,7.3,15.9,-0.2,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.0,111.4
"Javaris Crittenton","MEM","SG",77,200,0,20,28,0,508,180,34,35,11.0,21.6,-0.2,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.0,111.4
"Jeremy Richardson","MEM","SF",78,185,1,23,3,0,15,6,2,2,-18.1,20.7,-0.2,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.0,111.4
"Mike Miller","MEM","SG",80,218,7,27,70,70,2474,824,359,145,16.1,19.8,3.9,1.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.0,111.4
"Juan Carlos Navarro","MEM","SG",75,170,0,27,82,30,2117,766,432,94,11.9,20.2,1.0,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.0,111.4
"Darko Milicic","MEM","C",84,250,4,22,70,64,1663,500,1,185,11.0,17.5,-1.4,1.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.0,111.4
"Jason Collins","MEM","C",84,255,6,29,31,3,488,59,1,84,5.4,9.2,-0.2,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.0,111.4
"Kyle Lowry","MEM","PG",72,175,1,21,82,9,2089,592,140,185,14.3,18.6,2.1,1.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.0,111.4
"Adrian Griffin","CHI","SG",77,217,8,33,22,2,222,60,0,19,8.5,15.8,-0.3,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,107.2
"Shannon Brown","CHI","SG",76,205,1,22,6,0,22,15,1,2,-11.8,45.5,-0.3,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,107.2
"Aaron Gray","CHI","C",84,270,0,23,61,1,613,204,1,117,13.9,22.0,0.1,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,107.2
"Demetris Nichols","CHI","SF",80,216,0,23,11,0,30,15,10,4,7.0,25.1,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,107.2
"Luol Deng","CHI","SF",81,220,3,22,63,59,2128,896,22,117,17.0,23.6,2.4,1.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,107.2
"Drew Gooden","CHI","PF",82,230,5,26,18,14,558,217,3,59,17.4,21.9,0.6,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,107.2
"Joakim Noah","CHI","C",83,232,0,22,74,31,1534,367,1,173,15.5,15.6,1.5,2.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,107.2
"Joe Smith","CHI","PF",82,225,12,32,50,35,1146,483,1,113,16.8,22.8,1.5,1.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,107.2
"Ben Wallace","CHI","C",81,240,11,33,50,50,1627,271,4,86,11.8,10.2,0.0,2.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,107.2
"Ben Gordon","CHI","SG",75,200,3,24,72,27,2291,1069,346,171,16.4,26.0,3.6,1.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,107.2
"Kirk Hinrich","CHI","PG",75,190,4,27,75,72,2380,797,240,224,13.1,18.9,1.5,2.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,107.2
"Thomas Gardner","CHI","SG",77,225,0,22,4,0,45,23,12,4,4.4,27.4,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,107.2
"Andres Nocioni","CHI","SF",79,225,3,28,82,27,2021,877,346,245,13.6,24.5,1.5,1.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,107.2
"Chris Duhon","CHI","PG",73,185,3,25,66,18,1490,344,155,92,11.1,13.4,1.3,1.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,107.2
"Thabo Sefolosha","CHI","SG",77,215,1,23,69,22,1436,421,88,128,11.4,17.3,-0.3,1.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,107.2
"Tyrus Thomas","CHI","PF",81,215,1,21,74,27,1330,440,6,170,14.6,19.7,0.4,2.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,107.2
"Viktor Khryapa","CHI","PF",81,210,3,25,9,0,105,31,1,11,9.7,18.2,-0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,107.2
"Cedric Simmons","CHI","PF",81,235,1,22,7,0,19,8,0,1,-8.7,25.3,-0.2,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,107.2
"Larry Hughes","CHI","SG",77,184,9,29,28,25,810,323,68,48,12.4,22.0,-0.1,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,107.2
"Eddie Gill","NJN","PG",72,190,5,29,13,1,149,29,14,18,11.9,12.6,0.1,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.0,109.4
"Vince Carter","NJN","SG",78,215,9,31,76,72,2959,1287,273,241,18.8,25.6,5.5,2.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.0,109.4
"Sean Williams","NJN","C",82,235,0,21,73,29,1278,305,0,193,13.9,15.5,0.8,1.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.0,109.4
"Billy Thomas","NJN","SF",76,208,2,32,4,0,8,3,3,0,-10.3,27.9,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.0,109.4
"Bostjan Nachbar","NJN","PF",81,221,5,27,75,1,1660,609,262,182,12.4,21.5,1.0,1.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.0,109.4
"Marcus Williams","NJN","PG",75,205,1,22,53,7,854,293,142,52,11.0,20.8,-0.4,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.0,109.4
"Antoine Wright","NJN","SG",79,210,2,23,41,10,1056,287,101,105,8.3,15.2,-0.1,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.0,109.4
"Trenton Hassell","NJN","SG",77,200,6,28,26,0,310,55,5,35,3.5,9.8,-0.2,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.0,109.4
"Jason Collins","NJN","C",84,255,6,29,43,23,684,54,0,110,2.0,6.2,-0.3,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.0,109.4
"Jamaal Magloire","NJN","C",83,259,7,29,24,2,259,49,0,42,1.7,15.1,-0.8,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.0,109.4
"Stromile Swift","NJN","PF",81,225,7,28,21,0,295,88,0,39,12.7,17.4,0.1,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.0,109.4
"Nenad Krstic","NJN","C",84,240,3,24,45,38,812,300,2,111,8.5,20.9,-0.9,0.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.0,109.4
"Jason Kidd","NJN","PG",76,205,13,34,51,51,1895,549,236,90,15.7,18.9,0.4,2.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.0,109.4
"Maurice Ager","NJN","SG",77,202,1,23,14,0,88,38,11,6,7.1,22.7,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.0,109.4
"Josh Boone","NJN","PF",82,237,1,23,70,53,1773,434,0,155,14.8,15.4,1.9,1.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.0,109.4
"Richard Jefferson","NJN","SF",79,222,6,27,82,82,3200,1328,213,225,17.4,26.1,6.1,1.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.0,109.4
"Darrell Armstrong","NJN","PG",72,170,13,39,50,2,549,110,69,53,8.7,13.7,-0.2,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.0,109.4
"Malik Allen","NJN","PF",82,255,6,29,48,12,763,261,2,89,10.1,17.9,-0.2,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.0,109.4
"DeSagana Diop","NJN","C",84,300,6,26,27,5,401,65,0,46,10.4,10.8,0.0,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.0,109.4
"Devin Harris","NJN","PG",75,185,3,24,25,22,838,306,97,63,16.7,23.0,1.1,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.0,109.4
"Francisco Garcia","SAC","SF",79,195,2,26,79,20,2096,752,289,232,15.1,20.7,2.4,1.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.5,109.9
"Mike Bibby","SAC","PG",73,190,9,29,15,12,473,192,61,34,13.5,23.0,0.0,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.5,109.9
"Lorenzen Wright","SAC","C",83,225,11,32,5,0,13,4,0,5,-11.7,20.6,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.5,109.9
"Quincy Douby","SAC","PG",75,175,1,23,74,0,876,335,122,80,9.7,21.3,-0.5,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.5,109.9
"Brad Miller","SAC","C",83,244,9,31,72,72,2513,728,90,247,16.8,18.3,3.8,2.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.5,109.9
"Anthony Johnson","SAC","PG",75,190,10,33,27,11,410,88,30,29,8.9,13.8,0.0,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.5,109.9
"Metta World Peace","SAC","SF",78,244,8,28,57,54,2172,962,221,159,18.8,25.5,2.4,2.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.5,109.9
"Spencer Hawes","SAC","C",84,245,0,19,71,8,931,318,21,128,11.6,19.2,-0.2,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.5,109.9
"Beno Udrih","SAC","PG",75,205,3,25,65,51,2080,708,137,138,13.3,19.8,1.5,0.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.5,109.9
"Shelden Williams","SAC","PF",81,250,1,24,28,0,362,112,1,50,14.2,19.4,0.3,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.5,109.9
"Justin Williams","SAC","C",82,225,1,23,22,0,117,26,0,14,14.5,14.8,0.1,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.5,109.9
"Shareef Abdur-Rahim","SAC","PF",81,225,11,31,6,0,51,14,0,9,5.5,14.7,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.5,109.9
"Orien Greene","SAC","SG",76,208,2,25,7,2,61,11,1,9,-3.3,13.2,-0.3,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.5,109.9
"Dahntay Jones","SAC","SG",78,210,4,27,25,0,206,53,6,28,13.5,18.5,0.2,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.5,109.9
"Kevin Martin","SAC","SG",79,185,3,24,61,57,2216,914,266,150,21.0,26.2,7.4,1.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.5,109.9
"Mikki Moore","SAC","PF",83,225,9,32,82,79,2385,489,2,310,11.5,12.7,3.2,1.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.5,109.9
"Kenny Thomas","SAC","PF",79,261,8,30,23,3,281,38,0,38,2.6,9.7,-0.5,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.5,109.9
"John Salmons","SAC","SG",79,210,5,28,81,41,2517,799,120,171,13.9,19.2,2.0,1.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.5,109.9
"Darryl Watkins","SAC","C",83,258,0,23,9,0,71,15,0,8,0.5,15.2,-0.2,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.5,109.9
"Rasual Butler","NOH","SF",79,205,5,28,51,8,875,260,133,66,8.8,15.1,0.3,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",111.5,105.7
"Chris Andersen","NOH","C",82,230,5,29,5,0,34,7,0,6,6.1,13.3,-0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",111.5,105.7
"Ryan Bowen","NOH","SF",79,215,7,32,53,4,660,100,1,77,9.9,9.0,0.6,0.8,9,0,"39",6,1,1,8.8,9.8,0.0,0.1,111.5,105.7
"Chris Paul","NOH","PG",72,175,2,22,80,80,3006,1291,249,185,28.3,25.7,13.2,4.6,12,12,"486",221,21,43,30.7,27.8,2.4,0.5,111.5,105.7
"Peja Stojakovic","NOH","SF",81,220,9,30,77,77,2711,1026,524,127,15.7,19.7,5.8,2.4,12,12,"455",133,51,19,13.4,16.3,0.7,0.3,111.5,105.7
"Julian Wright","NOH","SF",80,225,0,20,57,1,640,169,24,43,15.4,16.4,0.7,0.9,11,0,"131",44,9,8,15.5,19.2,0.0,0.2,111.5,105.7
"Melvin Ely","NOH","C",82,260,5,29,52,1,621,180,0,79,9.0,18.5,-0.5,0.8,7,0,"59",15,0,13,1.2,19.3,-0.1,0.0,111.5,105.7
