"Name","Position","Height","Weight","Exp","Age","G","GS","MP","3PA","FGA","PF","PER","USG%","OWS","DWS","PG","PGS","PMP","P3PA","PFGA","PPF","PPER","PUSG%","POWS","PDWS","TORtg","TDRtg"
"Ennis Whatley","PG",75,177,2,23,4,0,"27",14,0,1,0,0,0,0,"103.0","104.8"
"Jim Thomas","SG",75,190,2,25,6,0,"69",15,0,12,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.4","112.1"
"Benoit Benjamin","C",84,250,0,21,79,37,"2088",661,3,286,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.4","112.1"
"Kurt Nimphius","PF",82,218,4,27,67,62,"1946",622,2,229,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.4","112.1"
"James Donaldson","C",86,275,5,28,14,14,"441",84,0,33,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.4","112.1"
"Jeff Cross","PF",82,240,0,24,21,0,"128",24,0,38,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.4","112.1"
"Norm Nixon","PG",74,170,8,30,67,62,"2138",921,121,143,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.4","112.1"
"Rory White","SF",80,210,3,26,75,30,"1761",684,9,161,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.4","112.1"
"Michael Cage","PF",81,224,1,24,78,12,"1566",426,3,176,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.4","112.1"
"Wallace Bryant","C",84,245,2,26,8,0,"64",18,0,12,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.4","112.1"
"Junior Bridgeman","SF",77,210,10,32,58,14,"1161",451,18,81,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.4","112.1"
"Larry Drew","PG",73,170,5,27,75,31,"1971",776,31,134,0,0,0,0,27,3,0,"56",25,3,2,0,0,0,0,"106.2","109.2"
"Carl Henry","SG",78,205,0,25,28,0,"149",67,10,11,0,0,0,0,25,1,0,"2",1,1,0,0,0,0,0,"106.2","109.2"
"Joe Kleine","C",83,255,0,24,80,18,"1180",344,0,224,0,0,0,0,24,3,0,"45",13,0,8,0,0,0,0,"106.2","109.2"
"Rich Kelley","C",84,235,10,32,37,0,"324",49,2,62,0,0,0,0,32,3,0,"35",9,0,5,0,0,0,0,"106.2","109.2"
"LaSalle Thompson","C",82,245,3,24,80,64,"2377",794,1,295,0,0,0,0,24,3,3,"99",32,0,8,0,0,0,0,"106.2","109.2"
"Michael Adams","PG",70,162,0,23,18,0,"139",44,3,9,0,0,0,0,"106.2","109.2"
"Mark Olberding","PF",80,225,10,29,81,64,"2157",403,2,276,0,0,0,0,29,3,3,"74",9,0,9,0,0,0,0,"106.2","109.2"
"Terry Tyler","SF",79,215,7,29,71,52,"1651",649,3,159,0,0,0,0,29,3,2,"51",10,0,5,0,0,0,0,"106.2","109.2"
"Eddie Johnson","SF",79,215,4,26,82,30,"2514",1311,20,237,0,0,0,0,26,3,1,"96",55,3,7,0,0,0,0,"106.2","109.2"
"David Cooke","PF",80,230,0,22,6,0,"38",11,0,5,0,0,0,0,"106.2","109.2"
"Reggie Theus","SG",79,190,7,28,82,82,"2919",1137,35,231,0,0,0,0,28,3,3,"102",46,1,9,0,0,0,0,"106.2","109.2"
"Otis Thorpe","PF",81,225,1,23,75,18,"1675",492,0,233,0,0,0,0,23,3,0,"35",13,0,4,0,0,0,0,"106.2","109.2"
"Mike Bratz","PG",74,185,8,30,33,0,"269",70,14,43,0,0,0,0,30,3,0,"15",6,0,0,0,0,0,0,"106.2","109.2"
"Mike Woodson","SG",77,195,5,27,81,51,"2417",1073,13,215,0,0,0,0,27,3,3,"110",49,2,13,0,0,0,0,"106.2","109.2"
"Steve Harris","SG",77,195,0,22,57,0,"482",233,5,55,0,0,0,0,22,15,0,"83",29,0,3,0,0,0,0,"110.1","107.6"
"Craig Ehlo","SG",78,180,2,24,36,0,"199",84,9,22,0,0,0,0,24,10,0,"38",16,1,4,0,0,0,0,"110.1","107.6"
"Robert Reid","SF",80,205,7,30,82,5,"2157",881,33,231,0,0,0,0,30,20,20,"773",288,21,74,0,0,0,0,"110.1","107.6"
"Rodney McCray","SF",79,220,2,24,82,82,"2610",629,3,197,0,0,0,0,24,20,20,"835",202,3,45,0,0,0,0,"110.1","107.6"
"Granville Waiters","C",83,225,2,25,43,0,"156",39,1,30,0,0,0,0,25,11,0,"26",7,0,3,0,0,0,0,"110.1","107.6"
"Jim Petersen","PF",82,235,1,23,82,20,"1664",411,3,231,0,0,0,0,23,20,0,"378",108,0,58,0,0,0,0,"110.1","107.6"
"Allen Leavell","PG",73,170,6,28,74,12,"1190",458,67,126,0,0,0,0,28,15,0,"170",80,15,12,0,0,0,0,"110.1","107.6"
"John Lucas","PG",75,175,9,32,65,65,"2120",818,146,124,0,0,0,0,"110.1","107.6"
"Lewis Lloyd","SG",78,205,4,26,82,82,"2444",1119,15,216,0,0,0,0,26,20,20,"589",241,5,47,0,0,0,0,"110.1","107.6"
"Hank McDowell","PF",81,215,4,26,22,0,"204",42,1,25,0,0,0,0,26,13,0,"33",7,0,6,0,0,0,0,"110.1","107.6"
"Ralph Sampson","PF",88,228,2,25,79,76,"2864",1280,15,308,0,0,0,0,25,20,20,"741",301,1,79,0,0,0,0,"110.1","107.6"
"Mitchell Wiggins","SG",76,185,2,26,78,0,"1198",489,12,155,0,0,0,0,26,20,0,"443",179,3,44,0,0,0,0,"110.1","107.6"
"Hakeem Olajuwon","C",84,255,1,23,68,68,"2467",1188,0,271,0,0,0,0,23,20,20,"766",387,1,87,0,0,0,0,"110.1","107.6"
"Pace Mannion","SF",79,190,2,25,57,0,"673",214,42,68,0,0,0,0,"104.2","104.6"
"Mark Eaton","C",88,275,3,29,80,80,"2551",589,0,282,0,0,0,0,29,4,4,"157",57,0,12,0,0,0,0,"104.2","104.6"
"Jeff Wilkins","C",83,230,5,30,48,0,"604",240,0,86,0,0,0,0,"104.2","104.6"
"Bob Hansen","SG",78,190,2,25,82,82,"2032",628,50,205,0,0,0,0,25,4,4,"140",37,3,16,0,0,0,0,"104.2","104.6"
"Carey Scurry","SF",79,188,0,23,78,0,"1168",301,11,171,0,0,0,0,23,4,0,"54",20,2,12,0,0,0,0,"104.2","104.6"
"Fred Roberts","PF",82,218,2,25,58,0,"469",167,2,72,0,0,0,0,25,4,0,"31",15,0,5,0,0,0,0,"104.2","104.6"
"John Stockton","PG",73,170,1,23,82,38,"1935",466,15,227,0,0,0,0,23,4,0,"73",17,1,10,0,0,0,0,"104.2","104.6"
"Marc Iavaroni","PF",80,210,3,29,26,2,"345",81,0,54,0,0,0,0,29,4,0,"73",16,0,9,0,0,0,0,"104.2","104.6"
"Adrian Dantley","SF",77,208,9,29,76,75,"2744",1453,11,206,0,0,0,0,"104.2","104.6"
"Steve Hayes","C",84,205,4,30,58,0,"397",87,0,81,0,0,0,0,30,1,0,"1",1,0,0,0,0,0,0,"104.2","104.6"
"Thurl Bailey","PF",83,215,2,24,82,13,"2358",1077,7,160,0,0,0,0,24,4,4,"147",77,1,13,0,0,0,0,"104.2","104.6"
"Rickey Green","PG",72,170,7,31,80,44,"2012",758,29,130,0,0,0,0,31,4,4,"119",43,2,1,0,0,0,0,"104.2","104.6"
"Karl Malone","PF",81,250,0,22,81,76,"2475",1016,2,295,0,0,0,0,22,4,4,"144",72,0,18,0,0,0,0,"104.2","104.6"
"Jeff Cook","PF",82,215,6,29,2,0,"17",6,0,1,0,0,0,0,29,4,0,"21",4,0,4,0,0,0,0,"104.2","104.6"
"Jack Sikma","C",83,230,8,30,80,78,"2790",1100,13,293,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.9","106.0"
"Danny Young","PG",75,175,1,23,82,29,"1901",449,74,113,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.9","106.0"
"Tom Chambers","PF",82,220,4,26,66,26,"2019",928,48,248,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.9","106.0"
"Gerald Henderson","PG",74,175,6,30,82,82,"2568",900,52,230,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.9","106.0"
"Al Wood","SG",78,193,4,27,78,34,"1749",817,37,171,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.9","106.0"
"Danny Vranes","SF",79,210,4,27,80,19,"1569",284,4,218,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.9","106.0"
"Ricky Sobers","SG",75,198,10,33,78,0,"1279",541,43,139,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.9","106.0"
"Michael Phelps","SG",76,180,0,24,70,18,"880",286,12,86,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.9","106.0"
"Tim McCormick","C",83,240,1,23,77,42,"1705",444,2,219,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.9","106.0"
"Frank Brickowski","C",81,240,1,26,40,2,"311",58,0,74,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.9","106.0"
"George Johnson","C",83,205,12,37,41,0,"264",23,0,46,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.9","106.0"
"Alex Stivrins","SF",80,220,0,23,3,0,"14",4,0,2,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.9","106.0"
"David Pope","SF",79,220,1,23,11,0,"74",20,1,11,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.9","106.0"
"Brian Martin","PF",81,212,0,23,3,0,"7",2,0,2,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.9","106.0"
"Rod Higgins","SF",79,200,3,26,12,0,"94",27,4,11,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.9","106.0"
"Xavier McDaniel","SF",79,205,0,22,82,80,"2706",1176,10,305,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.9","106.0"
"Jay Vincent","PF",79,220,4,26,80,3,"1994",919,3,193,0,0,0,0,26,10,0,"204",99,0,19,0,0,0,0,"112.1","111.0"
"Uwe Blab","C",85,252,0,23,48,0,"409",94,0,65,0,0,0,0,23,1,0,"6",3,0,1,0,0,0,0,"112.1","111.0"
"Brad Davis","PG",75,180,8,30,82,43,"1971",502,89,174,0,0,0,0,30,10,0,"163",44,15,22,0,0,0,0,"112.1","111.0"
"Sam Perkins","PF",81,235,1,24,80,79,"2626",910,33,212,0,0,0,0,24,10,10,"347",133,8,32,0,0,0,0,"112.1","111.0"
"Harold Keeling","SG",76,185,0,22,20,0,"75",39,0,9,0,0,0,0,22,1,0,"1",0,0,0,0,0,0,0,"112.1","111.0"
"Dale Ellis","SF",79,205,2,25,72,1,"1086",470,173,78,0,0,0,0,25,7,0,"67",22,12,6,0,0,0,0,"112.1","111.0"
"Rolando Blackman","SG",78,190,4,26,82,81,"2787",1318,29,138,0,0,0,0,26,10,10,"371",167,1,26,0,0,0,0,"112.1","111.0"
"Derek Harper","PG",76,185,2,24,79,39,"2150",730,51,166,0,0,0,0,24,10,10,"348",107,14,27,0,0,0,0,"112.1","111.0"
"James Donaldson","C",86,275,5,28,69,64,"2241",375,0,156,0,0,0,0,28,10,10,"410",48,0,26,0,0,0,0,"112.1","111.0"
"Mark Aguirre","SF",78,232,4,26,74,73,"2501",1327,56,229,0,0,0,0,26,10,10,"345",214,6,28,0,0,0,0,"112.1","111.0"
"Detlef Schrempf","SF",81,214,0,23,64,12,"969",315,7,166,0,0,0,0,23,10,0,"120",28,1,24,0,0,0,0,"112.1","111.0"
"Wallace Bryant","C",84,245,2,26,9,8,"154",30,0,26,0,0,0,0,"112.1","111.0"
"Kurt Nimphius","PF",82,218,4,27,13,4,"280",72,1,38,0,0,0,0,"112.1","111.0"
"Bill Wennington","C",84,245,0,22,56,3,"562",153,4,83,0,0,0,0,22,6,0,"18",6,1,4,0,0,0,0,"112.1","111.0"
"Vern Fleming","PG",77,185,1,23,80,77,"2870",862,6,230,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.6","105.9"
"Wayman Tisdale","PF",81,240,0,21,81,60,"2277",1002,2,290,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.6","105.9"
"Steve Stipanovich","C",83,245,2,25,79,65,"2397",885,10,261,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.6","105.9"
"Stuart Gray","C",84,235,1,22,67,3,"423",108,0,94,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.6","105.9"
"Terence Stansbury","SG",77,170,1,24,74,17,"1331",441,53,200,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.6","105.9"
"Herb Williams","C",82,242,4,27,78,74,"2770",1275,12,244,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.6","105.9"
"Dwayne McClain","SF",78,185,0,22,45,4,"461",180,9,61,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.6","105.9"
"Clark Kellogg","PF",79,225,3,24,19,12,"568",294,13,59,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.6","105.9"
"Quinn Buckner","PG",75,190,9,31,32,3,"419",104,1,80,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.6","105.9"
"Bill Martin","SF",79,205,0,23,66,0,"691",298,8,108,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.6","105.9"
"Ron Anderson","SF",79,215,1,27,60,27,"1469",554,8,105,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.6","105.9"
"Bill Garnett","PF",81,225,3,25,80,2,"1197",239,2,174,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.6","105.9"
"Bryan Warrick","PG",77,195,3,26,31,5,"658",172,10,76,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.6","105.9"
"Clint Richardson","SG",75,195,6,29,82,61,"2224",736,9,153,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.6","105.9"
"Terry Catledge","PF",80,220,0,22,64,7,"1092",431,4,127,0,0,0,0,22,11,10,"293",117,0,34,0,0,0,0,"108.6","106.3"
"Bobby Jones","PF",81,210,11,34,70,42,"1519",338,1,159,0,0,0,0,34,12,5,"329",74,1,39,0,0,0,0,"108.6","106.3"
"Michael Young","SF",79,220,1,25,2,0,"2",2,0,0,0,0,0,0,25,3,0,"3",4,0,0,0,0,0,0,"108.6","106.3"
"Paul Thompson","SF",78,210,2,24,23,8,"432",194,12,49,0,0,0,0,"108.6","106.3"
"Butch Carter","SG",77,180,5,27,4,0,"36",16,0,8,0,0,0,0,"108.6","106.3"
"Perry Moss","PG",74,185,0,27,60,0,"852",239,25,106,0,0,0,0,27,7,0,"28",8,1,6,0,0,0,0,"108.6","106.3"
"Moses Malone","C",82,215,11,30,74,74,"2706",1246,1,194,0,0,0,0,"108.6","106.3"
"Clemon Johnson","C",82,240,7,29,75,2,"1069",223,0,129,0,0,0,0,29,12,2,"303",53,0,35,0,0,0,0,"108.6","106.3"
"Bob McAdoo","C",81,210,13,34,29,0,"609",251,0,64,0,0,0,0,34,5,0,"73",36,0,13,0,0,0,0,"108.6","106.3"
"Julius Erving","SF",78,200,14,35,74,74,"2474",1085,32,196,0,0,0,0,35,12,12,"433",180,11,32,0,0,0,0,"108.6","106.3"
"Voise Winters","SF",80,200,0,23,4,0,"17",13,1,1,0,0,0,0,"108.6","106.3"
"Sedale Threatt","SG",74,175,2,24,70,27,"1754",684,24,157,0,0,0,0,24,12,0,"312",143,2,35,0,0,0,0,"108.6","106.3"
"Greg Stokes","PF",82,220,0,22,31,13,"350",119,1,56,0,0,0,0,22,7,7,"90",28,0,12,0,0,0,0,"108.6","106.3"
"Andrew Toney","SG",75,178,5,28,6,0,"84",36,2,8,0,0,0,0,"108.6","106.3"
"Charles Barkley","PF",78,252,1,22,80,80,"2952",1041,75,333,0,0,0,0,22,12,12,"497",180,15,52,0,0,0,0,"108.6","106.3"
"Kenny Green","SF",78,210,0,21,21,0,"232",91,0,27,0,0,0,0,"108.6","106.3"
"Maurice Cheeks","PG",73,180,7,29,82,82,"3270",913,17,160,0,0,0,0,29,12,12,"519",182,7,18,0,0,0,0,"108.6","106.3"
"Leon Wood","PG",75,185,1,23,29,1,"455",136,29,24,0,0,0,0,"108.6","106.3"
"Bob Thornton","PF",82,225,0,23,71,23,"1323",274,0,209,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.5","105.2"
"Ken Green","PF",80,215,0,26,7,0,"72",27,0,8,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.5","105.2"
"Darrell Walker","PG",76,180,2,24,81,35,"2023",753,10,216,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.5","105.2"
"Ken Bannister","PF",81,235,1,25,70,15,"1405",479,1,208,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.5","105.2"
"Patrick Ewing","C",84,240,0,23,50,50,"1771",814,5,191,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.5","105.2"
"Butch Carter","SG",77,180,5,27,5,0,"31",8,1,6,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.5","105.2"
"Bill Cartwright","C",85,245,5,28,2,0,"36",7,0,6,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.5","105.2"
"Ernie Grunfeld","SF",78,210,8,30,76,0,"1402",355,61,192,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.5","105.2"
"Trent Tucker","SG",77,193,3,26,77,23,"1788",740,91,167,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.5","105.2"
"Pat Cummings","C",81,230,6,29,31,30,"1007",408,2,136,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.5","105.2"
"Gerald Wilkins","SG",78,185,0,22,81,53,"2025",934,25,155,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.5","105.2"
"Rory Sparrow","PG",74,175,5,27,74,74,"2344",723,20,182,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.5","105.2"
"Fred Cofield","PG",75,190,0,24,45,1,"469",184,15,65,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.5","105.2"
"Chris McNealy","PF",79,210,0,24,30,6,"627",144,0,88,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.5","105.2"
"James Bailey","PF",81,220,6,28,48,36,"1245",443,4,207,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.5","105.2"
"Louis Orr","SF",80,175,5,27,74,64,"2237",741,4,177,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.5","105.2"
"Chuck Nevitt","C",89,217,2,26,4,0,"25",11,0,6,0,0,0,0,"113.3","105.8"
"Jerome Henderson","C",83,230,0,26,1,0,"3",3,0,1,0,0,0,0,"113.3","105.8"
"Kurt Rambis","PF",80,213,4,27,74,74,"1573",269,0,198,0,0,0,0,27,14,14,"267",45,0,39,0,0,0,0,"113.3","105.8"
"A.C. Green","PF",81,220,0,22,82,1,"1542",388,6,229,0,0,0,0,22,9,0,"106",17,0,13,0,0,0,0,"113.3","105.8"
"James Worthy","SF",81,225,3,24,75,73,"2454",1086,13,195,0,0,0,0,24,14,14,"539",217,4,43,0,0,0,0,"113.3","105.8"
"Ronnie Lester","PG",74,175,5,27,27,0,"222",52,3,27,0,0,0,0,"113.3","105.8"
"Byron Scott","SG",75,195,2,24,76,62,"2190",989,61,167,0,0,0,0,24,14,14,"470",181,17,38,0,0,0,0,"113.3","105.8"
"Magic Johnson","PG",80,215,6,26,72,70,"2578",918,43,133,0,0,0,0,26,14,14,"541",205,11,43,0,0,0,0,"113.3","105.8"
"Mike McGee","SF",77,190,4,26,71,19,"1213",544,114,131,0,0,0,0,26,6,0,"28",18,3,3,0,0,0,0,"113.3","105.8"
"Larry Spriggs","SF",79,230,4,26,43,7,"471",192,1,78,0,0,0,0,26,3,0,"13",6,0,0,0,0,0,0,"113.3","105.8"
"Michael Cooper","SG",77,170,7,29,82,15,"2269",606,163,238,0,0,0,0,29,14,0,"421",115,41,24,0,0,0,0,"113.3","105.8"
"Kareem Abdul-Jabbar","C",86,225,16,38,79,79,"2629",1338,2,248,0,0,0,0,38,14,14,"489",282,0,54,0,0,0,0,"113.3","105.8"
"Mitch Kupchak","PF",81,230,8,31,55,0,"783",257,1,102,0,0,0,0,31,5,0,"56",15,0,6,0,0,0,0,"113.3","105.8"
"Maurice Lucas","PF",81,215,11,33,77,8,"1750",653,2,253,0,0,0,0,33,14,0,"319",112,0,53,0,0,0,0,"113.3","105.8"
"Petur Gudmundsson","C",86,260,1,27,8,2,"128",37,0,25,0,0,0,0,27,12,0,"111",27,2,23,0,0,0,0,"113.3","105.8"
"Ennis Whatley","PG",75,177,2,23,2,1,"14",2,0,1,0,0,0,0,"106.5","108.2"
"Jon Sundvold","PG",74,170,2,24,70,4,"1150",476,60,110,0,0,0,0,24,3,0,"43",18,6,1,0,0,0,0,"106.5","108.2"
"Steve Johnson","C",82,235,4,28,71,55,"1828",573,0,291,0,0,0,0,28,3,0,"53",15,0,14,0,0,0,0,"106.5","108.2"
"Rod Higgins","SF",79,200,3,26,11,0,"128",40,2,21,0,0,0,0,"106.5","108.2"
"Dave Greenwood","PF",81,222,6,28,68,24,"1910",388,1,207,0,0,0,0,28,3,3,"101",23,0,12,0,0,0,0,"106.5","108.2"
"Artis Gilmore","C",86,240,14,36,71,71,"2395",684,1,239,0,0,0,0,36,3,3,"107",24,0,11,0,0,0,0,"106.5","108.2"
"Wes Matthews","PG",73,170,5,26,75,46,"1853",603,25,168,0,0,0,0,26,3,3,"116",54,1,7,0,0,0,0,"106.5","108.2"
"Jeff Wilkins","C",83,230,5,30,27,4,"522",134,0,71,0,0,0,0,30,3,0,"16",1,0,6,0,0,0,0,"106.5","108.2"
"Marc Iavaroni","PF",80,210,3,29,42,7,"669",163,2,109,0,0,0,0,"106.5","108.2"
"Mike Mitchell","SF",79,215,7,30,82,82,"2970",1697,12,175,0,0,0,0,30,3,3,"107",52,0,8,0,0,0,0,"106.5","108.2"
"Johnny Moore","PG",73,175,5,27,28,23,"856",303,22,78,0,0,0,0,"106.5","108.2"
"Mike Brittain","C",84,235,0,22,32,2,"219",43,0,54,0,0,0,0,22,1,0,"2",2,0,0,0,0,0,0,"106.5","108.2"
"Ray Williams","PG",75,188,8,31,23,8,"397",131,6,64,0,0,0,0,"106.5","108.2"
"Alvin Robertson","SG",75,185,1,23,82,82,"2878",1093,29,296,0,0,0,0,23,3,3,"98",29,0,10,0,0,0,0,"106.5","108.2"
"Jeff Cook","PF",82,215,6,29,34,0,"356",67,1,64,0,0,0,0,"106.5","108.2"
"Tyrone Corbin","SF",78,210,0,23,16,0,"174",64,1,21,0,0,0,0,23,1,0,"14",4,0,0,0,0,0,0,"106.5","108.2"
"Alfredrick Hughes","SG",77,215,0,23,68,0,"866",372,17,79,0,0,0,0,23,3,0,"18",9,0,3,0,0,0,0,"106.5","108.2"
"Jeff Lamp","SF",78,195,3,26,30,1,"620",271,17,67,0,0,0,0,26,3,0,"45",18,3,6,0,0,0,0,"106.5","108.2"
