"Name","Position","Height","Weight","Exp","Age","G","GS","MP","3PA","FGA","PF","PER","USG%","OWS","DWS","PG","PGS","PMP","P3PA","PFGA","PPF","PPER","PUSG%","POWS","PDWS","TORtg","TDRtg"
"Jon Koncak","C",84,250,6,28,77,14,"1489",284,12,207,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"107.3","108.9"
"Dominique Wilkins","SF",79,200,9,32,42,42,"1601",914,128,77,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"107.3","108.9"
"Rumeal Robinson","PG",74,195,1,25,81,64,"2220",928,104,178,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"107.3","108.9"
"Paul Graham","SG",78,200,0,24,78,9,"1718",682,141,193,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"107.3","108.9"
"Rodney Monroe","SF",75,185,0,23,38,0,"313",144,27,19,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"107.3","108.9"
"Gary Leonard","C",85,250,2,24,5,0,"13",6,0,3,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"107.3","108.9"
"Morlon Wiley","PG",76,185,3,25,41,19,"767",160,38,73,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"107.3","108.9"
"Alexander Volkov","C",82,218,1,27,77,27,"1516",569,110,178,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"107.3","108.9"
"Jeff Sanders","SF",80,225,2,26,12,0,"117",45,0,15,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"107.3","108.9"
"Blair Rasmussen","C",84,250,6,29,81,61,"1968",726,23,233,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"107.3","108.9"
"Maurice Cheeks","PG",73,180,13,35,56,0,"1086",249,6,73,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"107.3","108.9"
"Stacey Augmon","SG",80,205,0,23,82,82,"2505",899,6,161,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"107.3","108.9"
"Chris Morris","SF",80,210,3,26,77,74,"2394",726,110,211,0,0,0,0,26,4,4,"135",58,10,11,0,0,0,0,"107.0","108.7"
"Mookie Blaylock","PG",72,180,2,24,72,67,"2548",993,54,182,0,0,0,0,24,4,4,"148",55,6,16,0,0,0,0,"107.0","108.7"
"Kenny Anderson","PG",72,168,0,21,64,13,"1086",480,13,68,0,0,0,0,21,3,0,"24",9,0,1,0,0,0,0,"107.0","108.7"
"Derrick Coleman","PF",82,230,1,24,65,58,"2207",958,76,168,0,0,0,0,24,4,4,"162",74,6,12,0,0,0,0,"107.0","108.7"
"Drazen Petrovic","SG",77,195,2,27,82,82,"3027",1315,277,248,0,0,0,0,27,4,4,"163",76,12,13,0,0,0,0,"107.0","108.7"
"Terry Mills","PF",82,230,1,24,82,24,"1714",670,23,200,0,0,0,0,24,4,0,"77",27,1,18,0,0,0,0,"107.0","108.7"
"Jud Buechler","SF",78,220,1,23,2,0,"29",8,0,2,0,0,0,0,"107.0","108.7"
"Sam Bowie","C",85,235,6,30,71,61,"2179",947,25,212,0,0,0,0,30,4,4,"112",33,2,19,0,0,0,0,"107.0","108.7"
"Tate George","SG",77,190,1,23,70,2,"1037",386,6,98,0,0,0,0,23,4,0,"44",23,0,8,0,0,0,0,"107.0","108.7"
"Chris Dudley","C",83,235,4,26,82,21,"1902",472,0,275,0,0,0,0,26,4,0,"77",14,0,14,0,0,0,0,"107.0","108.7"
"Dave Feitl","C",83,235,4,29,34,0,"175",77,0,22,0,0,0,0,29,1,0,"3",2,0,0,0,0,0,0,"107.0","108.7"
"Doug Lee","SG",77,200,0,27,46,0,"307",116,37,39,0,0,0,0,27,2,0,"6",3,2,1,0,0,0,0,"107.0","108.7"
"Rafael Addison","SF",79,215,1,27,76,8,"1175",432,49,109,0,0,0,0,27,1,0,"9",7,2,0,0,0,0,0,"107.0","108.7"
"John Morton","SF",75,180,2,24,21,0,"216",81,15,20,0,0,0,0,24,1,0,"2",0,0,0,0,0,0,0,"106.7","110.9"
"Willie Burton","SF",80,210,1,23,68,50,"1585",622,15,186,0,0,0,0,"106.7","110.9"
"Keith Askins","SF",79,197,1,24,59,4,"843",205,73,109,0,0,0,0,24,3,0,"48",11,5,7,0,0,0,0,"106.7","110.9"
"Bimbo Coles","PG",73,180,1,23,81,28,"1976",649,52,151,0,0,0,0,23,3,0,"45",10,1,5,0,0,0,0,"106.7","110.9"
"Kevin Edwards","PG",75,190,3,26,81,1,"1840",716,32,138,0,0,0,0,26,3,0,"55",13,0,3,0,0,0,0,"106.7","110.9"
"Rony Seikaly","C",83,230,3,26,79,78,"2800",947,3,278,0,0,0,0,26,3,3,"117",35,0,15,0,0,0,0,"106.7","110.9"
"Sherman Douglas","PG",72,180,2,25,5,2,"98",31,1,10,0,0,0,0,"106.7","110.9"
"Grant Long","PF",80,225,3,25,82,82,"3063",890,22,248,0,0,0,0,25,3,3,"120",36,4,11,0,0,0,0,"106.7","110.9"
"Milos Babic","C",84,240,1,23,9,0,"35",13,0,0,0,0,0,0,"106.7","110.9"
"Alec Kessler","PF",83,230,1,25,77,4,"1197",383,0,185,0,0,0,0,25,2,0,"12",2,0,1,0,0,0,0,"106.7","110.9"
"Brian Shaw","PG",78,190,2,25,46,23,"987",349,16,86,0,0,0,0,25,3,3,"85",30,5,13,0,0,0,0,"106.7","110.9"
"Alan Ogg","C",86,240,1,24,43,0,"367",84,0,73,0,0,0,0,24,3,0,"15",3,0,3,0,0,0,0,"106.7","110.9"
"Steve Smith","SG",79,200,0,22,61,59,"1806",654,125,162,0,0,0,0,22,3,3,"100",34,11,2,0,0,0,0,"106.7","110.9"
"Jon Sundvold","PG",74,170,8,30,3,0,"8",3,1,2,0,0,0,0,30,1,0,"2",1,0,1,0,0,0,0,"106.7","110.9"
"Winston Bennett","SF",79,210,2,26,2,0,"2",2,0,1,0,0,0,0,"106.7","110.9"
"Glen Rice","SF",79,215,2,24,79,79,"3007",1432,396,170,0,0,0,0,24,3,3,"119",64,12,7,0,0,0,0,"106.7","110.9"
