"Name","Position","Height","Weight","Exp","Age","G","GS","MP","3PA","FGA","PF","PER","USG%","OWS","DWS","PG","PGS","PMP","P3PA","PFGA","PPF","PPER","PUSG%","POWS","PDWS","TORtg","TDRtg"
"Sam Vincent","PG",74,185,4,26,63,45,"1657",564,14,108,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.8","114.3"
"Mark Acres","C",83,220,2,27,80,50,"1691",285,4,248,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.8","114.3"
"Morlon Wiley","PG",76,185,1,23,40,2,"638",208,46,65,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.8","114.3"
"Dave Corzine","C",83,250,11,33,6,3,"79",29,0,7,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.8","114.3"
"Jeff Turner","PF",81,230,3,27,60,15,"1105",308,10,161,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.8","114.3"
"Scott Skiles","PG",73,180,3,25,70,32,"1460",464,132,126,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.8","114.3"
"Reggie Theus","SG",79,190,11,32,76,71,"2350",1178,105,194,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.8","114.3"
"Michael Ansley","SF",79,225,0,22,72,5,"1221",465,0,152,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.8","114.3"
"Sidney Green","C",81,220,6,29,73,31,"1860",667,3,231,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.8","114.3"
"Scott Brooks","PG",71,165,1,24,72,1,"975",276,79,105,0,0,0,0,24,9,0,"99",19,7,13,0,0,0,0,"113.5","108.4"
"Rick Mahorn","PF",82,240,9,31,75,66,"2271",630,9,251,0,0,0,0,31,10,10,"342",86,1,41,0,0,0,0,"113.5","108.4"
"Derek Smith","SF",78,205,7,28,75,7,"1405",514,36,198,0,0,0,0,28,1,0,"15",8,1,3,0,0,0,0,"113.5","108.4"
"Corey Gaines","SG",75,195,1,24,9,0,"81",12,2,11,0,0,0,0,"113.5","108.4"
"Jay Vincent","SF",79,220,8,30,17,5,"259",105,1,23,0,0,0,0,"113.5","108.4"
"Mike Gminski","C",83,250,9,30,81,81,"2659",1002,17,136,0,0,0,0,30,10,10,"342",117,5,27,0,0,0,0,"113.5","108.4"
"Lewis Lloyd","SG",78,205,6,30,2,0,"10",2,0,3,0,0,0,0,"113.5","108.4"
"Dexter Shouse","PG",74,200,0,26,3,0,"18",4,1,2,0,0,0,0,"113.5","108.4"
"Bob Thornton","PF",82,225,4,27,56,0,"592",112,3,105,0,0,0,0,27,9,0,"89",18,0,22,0,0,0,0,"113.5","108.4"
"Lanard Copeland","SG",78,190,0,24,23,0,"110",68,5,12,0,0,0,0,24,4,0,"9",6,0,1,0,0,0,0,"113.5","108.4"
"Kenny Payne","SF",80,195,0,23,35,4,"216",108,10,37,0,0,0,0,23,3,0,"10",5,2,3,0,0,0,0,"113.5","108.4"
"Ron Anderson","SF",79,215,5,31,78,3,"2089",841,21,143,0,0,0,0,31,10,0,"256",93,5,22,0,0,0,0,"113.5","108.4"
"Hersey Hawkins","SG",75,190,1,23,82,82,"2856",1136,200,217,0,0,0,0,23,10,10,"415",163,36,25,0,0,0,0,"113.5","108.4"
"Charles Barkley","PF",78,252,5,26,79,79,"3085",1177,92,250,0,0,0,0,26,10,10,"419",162,18,36,0,0,0,0,"113.5","108.4"
"Kurt Nimphius","C",82,218,7,31,38,1,"314",91,1,45,0,0,0,0,31,4,0,"18",7,0,1,0,0,0,0,"113.5","108.4"
"Johnny Dawkins","PG",74,165,3,26,81,81,"2865",950,66,159,0,0,0,0,26,10,10,"386",115,7,22,0,0,0,0,"113.5","108.4"
"Zarko Paspalj","SF",81,215,0,23,28,1,"181",79,1,37,0,0,0,0,"107.7","104.2"
"Frank Brickowski","C",81,240,5,30,78,12,"1438",387,2,226,0,0,0,0,30,10,0,"161",54,0,31,0,0,0,0,"107.7","104.2"
"Reggie Williams","SF",79,190,2,25,10,0,"68",42,5,16,0,0,0,0,25,9,0,"49",27,2,8,0,0,0,0,"107.7","104.2"
"Rod Strickland","PG",75,175,1,23,31,24,"1121",370,9,89,0,0,0,0,23,10,10,"384",127,7,30,0,0,0,0,"107.7","104.2"
"Terry Cummings","PF",81,220,7,28,81,78,"2821",1532,59,286,0,0,0,0,28,10,10,"375",195,5,39,0,0,0,0,"107.7","104.2"
"Vernon Maxwell","SG",76,180,1,24,49,2,"1118",306,52,79,0,0,0,0,"107.7","104.2"
"Sean Elliott","SF",80,205,0,21,81,69,"2032",647,9,172,0,0,0,0,21,10,10,"291",96,1,37,0,0,0,0,"107.7","104.2"
"Chris Welp","C",84,245,2,26,13,1,"56",23,0,21,0,0,0,0,"107.7","104.2"
"Johnny Moore","PG",73,175,8,31,53,8,"516",126,34,55,0,0,0,0,31,9,0,"86",24,6,11,0,0,0,0,"107.7","104.2"
"Jeff Lebo","SG",74,180,0,23,4,0,"32",7,0,7,0,0,0,0,"107.7","104.2"
"Uwe Blab","C",85,252,4,27,7,0,"50",11,0,9,0,0,0,0,27,2,0,"5",1,0,0,0,0,0,0,"107.7","104.2"
"Willie Anderson","SG",79,190,1,23,82,81,"2788",1082,26,252,0,0,0,0,23,10,10,"375",168,5,40,0,0,0,0,"107.7","104.2"
"David Wingate","SG",77,185,3,26,78,2,"1856",491,13,154,0,0,0,0,26,10,0,"293",77,3,34,0,0,0,0,"107.7","104.2"
"David Robinson","C",85,235,0,24,82,81,"3002",1300,2,259,0,0,0,0,24,10,10,"375",167,0,35,0,0,0,0,"107.7","104.2"
"Maurice Cheeks","PG",73,180,11,33,50,49,"1766",450,9,46,0,0,0,0,"107.7","104.2"
"Caldwell Jones","PF",83,217,16,39,72,2,"885",144,5,146,0,0,0,0,39,9,0,"66",9,0,10,0,0,0,0,"107.7","104.2"
