"Name","Position","Height","Weight","Exp","Age","G","GS","MP","3PA","FGA","PF","PER","USG%","OWS","DWS","PG","PGS","PMP","P3PA","PFGA","PPF","PPER","PUSG%","POWS","PDWS","TORtg","TDRtg"
"Vlade Divac","C",85,243,1,22,82,81,"2310",637,14,247,0,0,0,0,22,19,19,"609",172,6,65,0,0,0,0,"112.1","105.0"
"A.C. Green","PF",81,220,5,27,82,21,"2164",542,55,117,0,0,0,0,27,19,1,"400",97,8,37,0,0,0,0,"112.1","105.0"
"Elden Campbell","PF",83,215,0,22,52,0,"380",123,0,71,0,0,0,0,22,14,0,"138",38,0,23,0,0,0,0,"112.1","105.0"
"James Worthy","SF",81,225,8,29,78,74,"3008",1455,90,117,0,0,0,0,29,18,18,"733",346,24,34,0,0,0,0,"112.1","105.0"
"Sean Higgins","SF",81,205,0,22,50,0,"464",212,19,53,0,0,0,0,22,3,0,"13",2,0,1,0,0,0,0,"107.8","103.3"
"Clifford Lett","PG",75,170,1,25,7,0,"99",29,1,9,0,0,0,0,"107.8","103.3"
"Byron Dinkins","PG",73,170,1,23,10,0,"144",33,0,12,0,0,0,0,"107.8","103.3"
"Rod Strickland","PG",75,175,2,24,58,56,"2076",651,33,125,0,0,0,0,24,4,4,"168",67,6,14,0,0,0,0,"107.8","103.3"
"Terry Cummings","PF",81,220,8,29,67,62,"2195",1039,33,225,0,0,0,0,29,4,4,"124",49,1,13,0,0,0,0,"107.8","103.3"
"Dwayne Schintzius","C",85,260,0,22,42,7,"398",155,2,64,0,0,0,0,"107.8","103.3"
"Sean Elliott","SF",80,205,1,22,82,82,"3044",976,64,190,0,0,0,0,22,4,4,"132",40,3,9,0,0,0,0,"107.8","103.3"
"Reggie Williams","SF",79,190,3,26,22,0,"354",127,26,64,0,0,0,0,"107.8","103.3"
"Tony Massenburg","PF",81,220,0,23,35,0,"161",60,0,26,0,0,0,0,23,1,0,"1",0,0,0,0,0,0,0,"107.8","103.3"
"David Robinson","C",85,235,1,25,82,81,"3095",1366,7,264,0,0,0,0,25,4,4,"166",51,1,11,0,0,0,0,"107.8","103.3"
"Sidney Green","PF",81,220,7,30,66,7,"1099",384,3,172,0,0,0,0,30,3,0,"11",6,0,3,0,0,0,0,"107.8","103.3"
"Willie Anderson","SG",79,190,2,24,75,75,"2592",991,35,226,0,0,0,0,24,4,4,"159",68,10,16,0,0,0,0,"107.8","103.3"
"David Wingate","SG",77,185,4,27,25,0,"563",138,9,66,0,0,0,0,27,3,0,"38",12,0,8,0,0,0,0,"107.8","103.3"
"Pete Myers","SG",78,180,4,27,8,1,"103",23,1,14,0,0,0,0,"107.8","103.3"
"Paul Pressey","SG",77,185,8,32,70,18,"1683",426,57,174,0,0,0,0,32,4,0,"124",32,4,15,0,0,0,0,"107.8","103.3"
"Avery Johnson","PG",70,175,2,25,47,10,"742",209,5,40,0,0,0,0,25,3,0,"19",5,1,3,0,0,0,0,"107.8","103.3"
"Dave Greenwood","PF",81,222,11,33,63,11,"1018",169,2,172,0,0,0,0,33,1,0,"5",1,0,0,0,0,0,0,"107.8","103.3"
"Dana Barros","PG",71,163,1,23,66,0,"750",311,81,40,0,0,0,0,23,3,0,"25",13,5,1,0,0,0,0,"109.7","108.5"
"Olden Polynice","C",83,220,3,26,48,0,"960",303,0,94,0,0,0,0,"109.7","108.5"
"Ricky Pierce","SG",76,205,8,31,32,2,"840",436,23,80,0,0,0,0,31,5,0,"112",57,10,12,0,0,0,0,"109.7","108.5"
"Nate McMillan","SG",77,195,4,26,78,0,"1434",305,48,211,0,0,0,0,26,5,0,"95",23,2,15,0,0,0,0,"109.7","108.5"
"Scott Meents","PF",82,225,1,27,13,0,"53",28,1,5,0,0,0,0,27,2,0,"8",4,0,1,0,0,0,0,"109.7","108.5"
"Quintin Dailey","SG",75,180,8,30,30,0,"299",155,1,25,0,0,0,0,"109.7","108.5"
"Sedale Threatt","PG",74,175,7,29,80,57,"2066",835,35,191,0,0,0,0,29,5,5,"136",56,11,14,0,0,0,0,"109.7","108.5"
"Dale Ellis","SG",79,205,7,30,30,24,"800",391,89,59,0,0,0,0,"109.7","108.5"
"Eddie Johnson","SG",79,215,9,31,66,27,"1773",936,99,144,0,0,0,0,31,5,5,"171",89,15,13,0,0,0,0,"109.7","108.5"
"Gary Payton","PG",76,180,0,22,82,82,"2244",575,13,249,0,0,0,0,22,5,5,"135",27,1,16,0,0,0,0,"109.7","108.5"
"Benoit Benjamin","C",84,250,5,26,31,27,"899",313,0,74,0,0,0,0,26,5,5,"163",41,0,17,0,0,0,0,"109.7","108.5"
"Derrick McKey","SF",81,205,3,24,73,55,"2503",847,19,220,0,0,0,0,24,4,0,"114",28,1,13,0,0,0,0,"109.7","108.5"
"Shawn Kemp","PF",82,230,1,21,81,66,"2442",909,12,319,0,0,0,0,21,5,5,"149",57,1,20,0,0,0,0,"109.7","108.5"
"Michael Cage","C",81,224,6,29,82,55,"2141",445,3,194,0,0,0,0,29,5,0,"80",14,0,12,0,0,0,0,"109.7","108.5"
"Xavier McDaniel","SF",79,205,5,27,15,15,"529",290,3,50,0,0,0,0,"109.7","108.5"
"Dave Corzine","C",83,250,12,34,28,0,"147",38,0,18,0,0,0,0,34,2,0,"12",3,0,1,0,0,0,0,"109.7","108.5"
