"Name","Team","Position","Height","Weight","Exp","Age","G","GS","MP","FGA","3PA","PF","PER","USG%","OWS","DWS","PG","PGS","PMP","PFGA","P3PA","PPF","PPER","PUSG%","POWS","PDWS","TORtg","TDRtg"
"Danny Granger","IND","SF",81,222,4,26,62,62,2278,1139,438,183,19.8,28.7,3.5,2.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,106.8
"Travis Diener","IND","PG",73,175,4,27,4,0,25,6,5,1,7.9,12.1,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,106.8
"Dahntay Jones","IND","SF",78,210,6,29,76,26,1892,623,32,237,10.8,20.1,0.1,1.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,106.8
"Mike Dunleavy","IND","SF",81,220,7,29,67,15,1486,558,236,105,13.1,20.7,0.8,1.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,106.8
"Troy Murphy","IND","PF",83,245,8,29,72,69,2344,813,333,175,18.0,18.8,4.1,3.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,106.8
"Solomon Jones","IND","C",82,230,3,25,52,2,675,176,3,125,9.9,16.1,0.0,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,106.8
"Luther Head","IND","SG",75,185,4,27,47,10,813,311,105,53,11.5,21.2,-0.1,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,106.8
"Josh McRoberts","IND","C",82,240,2,22,42,3,524,146,23,74,14.8,15.3,0.8,0.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,106.8
"Jeff Foster","IND","C",83,236,10,33,16,3,255,46,1,45,9.6,11.1,0.2,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,106.8
"Brandon Rush","IND","SG",78,210,1,24,82,64,2491,702,302,159,9.6,14.8,0.0,2.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,106.8
"T.J. Ford","IND","PG",72,165,5,26,47,32,1189,418,50,102,13.4,21.0,0.3,1.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,106.8
"Tyler Hansbrough","IND","PF",81,250,0,24,29,1,511,225,4,70,14.6,25.5,0.1,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,106.8
"Roy Hibbert","IND","C",86,278,1,23,81,69,2035,782,6,285,16.2,22.2,1.6,2.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,106.8
"A.J. Price","IND","PG",74,181,0,23,56,2,865,354,174,53,14.0,22.7,0.4,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,106.8
"Earl Watson","IND","PG",73,195,8,30,79,52,2322,524,184,181,10.9,14.7,0.3,2.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,106.8
"Jeff Teague","ATL","PG",74,180,0,21,71,3,719,227,32,82,11.0,19.1,-0.2,0.8,9,0,"59",21,5,3,4.7,20.1,-0.2,0.0,111.9,106.7
"Al Horford","ATL","C",82,245,2,23,81,81,2845,847,1,225,19.4,17.6,6.9,3.9,11,11,"388",128,1,35,20.1,19.2,0.8,0.4,111.9,106.7
"Joe Smith","ATL","PF",82,225,14,34,64,1,592,193,7,95,11.2,18.4,0.3,0.6,5,0,"24",3,0,1,-4.4,7.9,-0.1,0.0,111.9,106.7
"Randolph Morris","ATL","PF",82,266,3,24,28,0,124,41,0,34,14.6,24.1,0.1,0.2,3,0,"10",2,0,3,10.6,11.6,0.0,0.0,111.9,106.7
"Marvin Williams","ATL","SF",81,230,4,23,81,81,2468,664,132,160,13.0,15.5,3.1,2.6,11,11,"345",79,2,20,12.0,13.5,0.4,0.1,111.9,106.7
"Jamal Crawford","ATL","SG",77,200,9,29,79,0,2460,1105,427,132,18.4,25.8,5.6,1.7,11,0,"351",154,50,26,14.0,27.0,0.2,0.1,111.9,106.7
"Zaza Pachulia","ATL","C",83,240,6,25,78,1,1089,246,4,186,13.1,15.5,1.2,1.5,11,0,"161",35,0,34,12.6,16.1,0.2,0.1,111.9,106.7
"Mike Bibby","ATL","PG",73,190,11,31,80,80,2195,644,324,157,12.7,16.1,3.0,1.7,11,11,"292",80,34,26,12.1,15.7,0.3,0.1,111.9,106.7
"Othello Hunter","ATL","SF",80,225,1,23,7,0,33,12,0,5,7.9,23.4,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",111.9,106.7
"Jason Collins","ATL","C",84,255,8,31,24,0,115,23,1,21,0.9,11.6,-0.2,0.1,3,0,"10",5,0,7,17.1,28.5,0.0,0.0,111.9,106.7
"Josh Smith","ATL","PF",81,225,5,24,81,81,2871,999,7,240,21.0,22.2,4.2,5.1,11,11,"392",129,6,30,20.2,20.0,0.6,0.4,111.9,106.7
"Mario West","ATL","SG",77,210,2,25,39,1,142,21,1,25,9.9,10.5,0.1,0.2,7,0,"20",4,1,7,13.3,9.5,0.1,0.0,111.9,106.7
"Maurice Evans","ATL","SF",77,220,6,31,79,5,1317,393,169,125,12.2,15.4,2.1,1.1,11,0,"148",37,10,19,2.4,13.5,-0.3,0.1,111.9,106.7
"Joe Johnson","ATL","SG",79,240,8,28,76,76,2886,1386,350,145,19.3,26.3,6.0,2.4,11,11,"440",199,41,22,14.5,26.2,0.0,0.1,111.9,106.7
"Larry Hughes","CHA","SG",77,184,11,31,14,2,295,107,42,17,11.1,22.2,-0.1,0.4,4,0,"58",17,10,8,14.1,19.6,0.1,0.0,104.4,102.8
"Alexis Ajinca","CHA","C",84,220,1,21,6,0,30,10,0,5,6.3,19.3,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.4,102.8
"Nazr Mohammed","CHA","C",82,221,11,32,58,29,984,342,0,105,19.6,21.3,1.8,1.8,4,0,"48",19,0,13,18.9,21.9,0.1,0.0,104.4,102.8
"Gerald Wallace","CHA","SF",79,215,8,27,76,76,3119,943,140,194,18.3,20.3,5.3,6.2,4,4,"164",44,11,9,19.7,18.8,0.4,0.2,104.4,102.8
"Stephen Graham","CHA","SG",78,215,4,27,70,8,804,240,50,94,11.2,17.6,0.4,1.2,2,0,"5",4,1,1,-31.2,49.4,-0.1,0.0,104.4,102.8
"Boris Diaw","CHA","PF",80,215,6,27,82,82,2906,773,206,219,12.8,16.2,2.4,3.8,4,4,"152",28,9,11,7.4,13.3,-0.1,0.0,104.4,102.8
"DeSagana Diop","CHA","C",84,300,8,28,27,0,262,29,0,31,7.8,8.0,-0.1,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.4,102.8
"D.J. Augustin","CHA","PG",72,180,1,22,80,2,1472,435,178,127,11.2,17.9,1.1,1.7,4,0,"73",17,6,4,5.6,16.0,-0.1,0.0,104.4,102.8
"Vladimir Radmanovic","CHA","PF",82,227,8,29,8,0,133,42,22,18,8.0,17.3,0.0,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.4,102.8
"Derrick Brown","CHA","SF",79,225,0,22,57,0,535,147,7,53,12.6,17.2,0.5,0.8,2,0,"1",1,0,0,90.6,49.4,0.0,0.0,104.4,102.8
"Tyrus Thomas","CHA","C",81,215,3,23,25,0,542,215,2,65,17.1,25.1,-0.1,1.3,4,0,"68",24,0,9,23.2,22.2,0.2,0.1,104.4,102.8
"Raja Bell","CHA","SG",77,204,9,33,5,5,157,55,24,13,12.8,18.2,0.2,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.4,102.8
"Stephen Jackson","CHA","SG",80,218,9,31,72,72,2829,1285,353,181,15.7,27.8,0.6,4.4,4,4,"156",67,18,13,9.8,30.2,-0.4,0.1,104.4,102.8
"Ronald Murray","CHA","SG",76,190,7,30,46,1,993,411,131,77,11.4,25.0,-0.4,1.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.4,102.8
"Gerald Henderson","CHA","SG",77,215,0,22,43,0,355,104,19,25,9.7,18.2,-0.1,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.4,102.8
"Raymond Felton","CHA","PG",73,198,4,25,80,80,2643,846,156,172,15.2,19.2,2.5,4.0,4,4,"130",42,13,8,12.7,20.2,0.1,0.0,104.4,102.8
"Acie Law","CHA","PG",75,195,2,25,9,0,33,16,1,3,7.5,31.1,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.4,102.8
"Theo Ratliff","CHA","C",82,225,14,36,28,26,624,116,0,60,11.0,12.0,0.3,1.0,4,4,"47",8,0,15,-2.5,11.4,-0.1,0.0,104.4,102.8
"Tyson Chandler","CHA","C",85,235,8,27,51,27,1163,190,0,138,12.5,14.0,0.9,2.0,4,0,"60",11,0,16,7.2,13.4,0.0,0.1,104.4,102.8
"Ronnie Price","UTA","PG",74,190,4,26,60,4,806,242,63,109,10.3,18.0,-0.1,1.0,10,0,"90",24,7,20,7.4,14.7,0.0,0.0,110.7,105.0
"Ronnie Brewer","UTA","SG",79,220,3,24,53,53,1662,416,31,80,12.8,14.1,1.7,2.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",110.7,105.0
"Sundiata Gaines","UTA","PG",73,185,0,23,32,0,217,82,26,17,17.3,24.0,0.3,0.3,5,0,"7",6,1,1,60.5,43.9,0.1,0.0,110.7,105.0
"Mehmet Okur","UTA","C",83,249,7,30,73,73,2149,775,213,223,15.6,21.0,2.6,3.0,1,1,"11",2,1,0,28.1,15.8,0.1,0.0,110.7,105.0
"Wesley Matthews","UTA","SG",77,220,0,23,82,48,2025,565,165,152,12.3,16.5,2.6,1.9,10,10,"371",101,42,34,11.8,16.5,0.3,0.1,110.7,105.0
"Othyus Jeffers","UTA","SG",77,200,0,24,14,0,73,29,0,10,13.6,26.7,0.0,0.1,6,0,"10",6,0,0,-15.0,33.2,-0.1,0.0,110.7,105.0
"Kosta Koufos","UTA","C",84,265,1,20,36,0,172,47,0,26,7.7,17.9,-0.2,0.2,9,0,"31",10,0,2,7.2,17.3,0.0,0.0,110.7,105.0
"Paul Millsap","UTA","PF",80,245,3,24,82,8,2277,716,9,285,16.7,18.7,3.7,3.5,10,0,"323",122,2,36,24.5,22.2,1.1,0.2,110.7,105.0
"C.J. Miles","UTA","SF",78,210,4,22,63,28,1497,562,217,190,10.8,20.5,0.2,1.7,10,10,"337",106,46,48,11.9,18.8,0.4,-0.1,110.7,105.0
"Deron Williams","UTA","PG",75,210,4,25,76,76,2802,1053,259,208,20.6,23.8,7.4,3.0,10,10,"398",149,51,37,23.5,25.6,1.7,-0.1,110.7,105.0
"Kyle Korver","UTA","SG",79,210,6,28,52,0,952,280,110,76,13.9,16.2,1.6,1.0,10,0,"210",61,23,22,12.1,15.3,0.4,-0.1,110.7,105.0
"Andrei Kirilenko","UTA","SF",81,220,8,28,58,35,1681,482,89,102,18.2,17.7,3.3,2.7,2,0,"30",10,1,2,16.1,15.5,0.1,0.0,110.7,105.0
"Carlos Boozer","UTA","PF",81,258,7,28,78,78,2673,1098,0,270,21.3,24.8,5.3,4.6,10,10,"402",168,0,38,17.6,23.0,0.4,0.2,110.7,105.0
"Kyrylo Fesenko","UTA","C",85,288,2,23,49,5,408,95,1,78,9.7,15.8,0.1,0.5,10,9,"181",30,0,30,3.0,13.1,-0.3,0.0,110.7,105.0
"Eric Maynor","UTA","PG",75,175,0,22,26,2,363,133,24,33,12.3,21.7,0.0,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",110.7,105.0
"Anthony Carter","DEN","PG",73,190,10,34,54,7,859,181,63,72,10.3,12.6,0.1,0.8,1,0,"7",1,0,0,8.7,6.3,0.0,0.0,111.8,107.5
"Nene Hilario","DEN","C",83,260,7,27,82,82,2755,717,2,281,18.9,16.5,7.1,3.7,5,5,"169",29,0,17,15.3,12.8,0.4,0.0,111.8,107.5
"Chauncey Billups","DEN","PG",75,202,12,33,73,73,2490,962,407,153,20.2,24.3,7.7,1.7,6,6,"207",83,31,24,19.6,25.6,0.6,0.0,111.8,107.5
"Chris Andersen","DEN","PF",82,230,7,31,76,0,1695,251,3,171,15.8,10.8,3.2,2.7,6,0,"116",17,0,14,10.2,10.4,0.1,0.0,111.8,107.5
"Malik Allen","DEN","PF",82,255,8,31,51,3,456,116,6,68,5.9,14.0,-0.3,0.3,4,0,"11",1,0,2,6.6,4.0,0.0,0.0,111.8,107.5
"Ty Lawson","DEN","PG",71,195,0,22,65,8,1318,390,83,89,16.4,18.0,2.9,0.9,6,0,"118",35,10,18,12.8,19.3,0.1,0.0,111.8,107.5
"Kenyon Martin","DEN","PF",81,234,9,32,58,58,1986,620,29,186,13.4,17.5,0.4,2.8,6,6,"205",50,1,27,12.0,15.0,0.0,0.1,111.8,107.5
"Carmelo Anthony","DEN","SF",80,230,6,25,69,69,2634,1502,187,225,22.2,33.4,5.6,2.4,6,6,"254",138,19,26,23.3,32.1,0.6,0.1,111.8,107.5
"J.R. Smith","DEN","SG",78,220,5,24,75,0,2082,1033,467,174,15.0,26.9,0.6,2.1,6,0,"159",57,31,17,12.5,19.5,0.2,0.0,111.8,107.5
"Johan Petro","DEN","C",84,247,4,24,36,16,436,101,1,80,10.7,13.6,0.2,0.6,6,1,"45",11,0,13,8.2,14.6,0.0,0.0,111.8,107.5
"Joey Graham","DEN","SF",79,225,4,27,63,18,759,202,13,104,10.6,16.2,0.5,0.6,4,0,"29",17,3,6,32.9,30.9,0.1,0.0,111.8,107.5
"Renaldo Balkman","DEN","SF",80,208,3,25,13,1,91,18,7,16,6.6,13.0,-0.2,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",111.8,107.5
"Arron Afflalo","DEN","SG",77,215,2,24,82,75,2221,585,249,225,10.9,14.0,2.8,1.4,6,6,"120",32,14,21,15.8,15.1,0.4,0.0,111.8,107.5
"Reggie Williams","GSW","SF",78,210,0,23,24,10,782,283,92,49,16.1,18.6,1.5,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.1,111.7
"Chris Hunter","GSW","C",83,240,0,25,60,9,783,217,4,132,12.2,15.2,0.9,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.1,111.7
"Cartier Martin","GSW","SF",79,220,1,25,10,2,276,88,31,36,7.3,17.1,-0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.1,111.7
"C.J. Watson","GSW","PG",74,180,2,25,65,15,1788,528,145,124,13.8,16.0,2.2,0.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.1,111.7
"Anthony Tolliver","GSW","PF",80,240,1,24,44,29,1423,448,151,127,13.7,16.6,1.8,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.1,111.7
"Stephen Jackson","GSW","PF",80,218,9,31,9,9,300,133,40,16,14.5,25.0,-0.1,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.1,111.7
"Anthony Morrow","GSW","SG",77,210,1,24,69,37,2018,703,307,158,14.0,17.8,3.0,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.1,111.7
"Coby Karl","GSW","SF",77,215,1,26,4,1,108,32,11,14,7.1,16.1,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.1,111.7
"Devean George","GSW","SF",80,220,10,32,45,4,761,206,123,89,11.6,13.0,0.8,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.1,111.7
"Corey Maggette","GSW","PF",78,218,10,30,70,49,2081,886,50,231,20.3,26.7,5.6,0.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.1,111.7
"Andris Biedrins","GSW","C",83,240,5,23,33,29,763,137,0,117,13.0,10.1,0.7,0.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.1,111.7
"Stephen Curry","GSW","PG",75,185,0,21,80,77,2896,1143,380,252,16.3,21.8,3.0,1.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.1,111.7
"Anthony Randolph","GSW","C",82,205,1,20,33,8,749,309,5,92,18.7,23.9,0.7,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.1,111.7
"Kelenna Azubuike","GSW","SF",77,220,3,26,9,7,231,88,27,16,19.8,19.9,0.6,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.1,111.7
"Mikki Moore","GSW","C",83,225,11,34,23,20,406,90,0,60,11.2,12.2,0.5,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.1,111.7
"Vladimir Radmanovic","GSW","PF",82,227,8,29,33,20,758,231,86,79,7.9,15.8,-0.6,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.1,111.7
"Acie Law","GSW","PG",75,195,2,25,5,0,66,14,3,5,21.3,14.7,0.3,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.1,111.7
"Raja Bell","GSW","SG",77,204,9,33,1,0,23,6,3,2,20.6,11.2,0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.1,111.7
"Monta Ellis","GSW","SG",75,175,4,24,64,64,2647,1406,228,189,16.7,29.5,0.0,1.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.1,111.7
"Ronny Turiaf","GSW","C",82,249,4,27,42,20,872,146,1,98,12.6,11.3,0.8,0.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.1,111.7
"Steve Nash","PHO","PG",75,195,13,35,81,81,2660,985,291,108,21.6,22.9,9.1,0.8,16,16,"539",191,50,20,22.4,24.2,2.0,0.0,115.3,110.2
"Grant Hill","PHO","SF",80,225,14,37,81,81,2430,703,80,165,14.0,16.8,3.7,1.8,16,16,"452",123,16,46,14.2,16.1,0.6,0.4,115.3,110.2
"Channing Frye","PHO","C",83,248,4,26,81,41,2190,703,392,263,15.0,16.7,4.3,2.2,16,0,"435",118,86,50,11.0,14.0,0.4,0.4,115.3,110.2
"Louis Amundson","PHO","PF",81,225,3,27,79,0,1168,276,1,169,14.4,14.6,1.5,1.3,16,0,"194",36,0,31,13.1,12.1,0.3,0.2,115.3,110.2
"Amar'e Stoudemire","PHO","PF",82,245,7,27,82,82,2838,1264,6,281,22.6,27.3,8.2,2.5,16,16,"584",239,4,54,21.2,26.8,1.5,0.3,115.3,110.2
"Earl Clark","PHO","PF",82,225,0,22,51,0,383,151,5,25,8.5,21.9,-0.5,0.2,3,0,"13",3,0,1,7.1,20.8,0.0,0.0,115.3,110.2
"Robin Lopez","PHO","C",84,255,1,21,51,31,986,291,0,117,17.6,17.3,2.5,0.8,6,6,"104",35,0,11,18.3,18.5,0.3,0.0,115.3,110.2
"Dwayne Jones","PHO","PF",83,250,4,26,2,0,7,0,0,1,1.4,0.0,0.0,0.0,2,0,"10",2,0,0,21.3,21.9,0.0,0.0,115.3,110.2
"Goran Dragic","PHO","PG",75,190,1,23,80,2,1442,491,188,131,14.8,21.1,2.0,0.8,16,0,"237",100,40,18,17.2,25.1,0.5,0.0,115.3,110.2
"Taylor Griffin","PHO","SF",79,238,0,23,8,0,32,10,2,4,5.2,17.6,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",115.3,110.2
"Jason Richardson","PHO","SG",78,220,8,29,79,76,2485,998,400,169,16.6,20.8,5.0,1.7,16,16,"533",223,101,35,22.3,22.3,2.0,0.3,115.3,110.2
"Leandro Barbosa","PHO","PG",75,176,6,27,44,5,786,365,136,71,14.0,24.9,0.7,0.4,16,0,"250",103,35,33,10.5,23.6,0.0,0.1,115.3,110.2
"Alando Tucker","PHO","SF",78,205,2,25,11,0,71,30,7,5,15.7,26.9,0.2,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",115.3,110.2
"Jared Dudley","PHO","SF",79,225,2,24,82,1,1991,490,262,162,13.6,13.7,4.0,1.3,16,0,"377",86,59,37,15.6,13.1,0.9,0.3,115.3,110.2
"Jarron Collins","PHO","C",83,255,8,31,34,10,261,31,0,42,3.7,8.8,-0.1,0.1,11,10,"115",15,0,22,1.3,7.5,0.0,0.0,115.3,110.2
"Chucky Atkins","DET","PG",71,160,10,35,40,11,644,157,73,53,8.3,14.4,0.2,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.6,111.4
"Kwame Brown","DET","C",83,270,8,27,48,1,660,124,1,93,7.9,14.7,-0.6,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.6,111.4
"Ben Gordon","DET","SG",75,200,5,26,62,17,1730,699,234,147,14.0,24.5,1.8,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.6,111.4
"Jonas Jerebko","DET","PF",82,231,0,22,80,73,2232,603,115,230,13.9,15.7,2.9,1.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.6,111.4
"Austin Daye","DET","SF",83,200,0,21,69,4,915,295,95,114,12.8,18.5,0.6,0.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.6,111.4
"Tayshaun Prince","DET","SF",81,215,7,29,49,49,1664,580,73,77,16.0,18.9,2.6,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.6,111.4
"Charlie Villanueva","DET","PF",83,240,4,25,78,16,1848,827,282,223,16.0,23.9,2.1,1.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.6,111.4
"DaJuan Summers","DET","SF",80,240,0,22,44,0,405,130,42,52,7.5,18.5,-0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.6,111.4
"Richard Hamilton","DET","SG",78,185,10,31,46,46,1552,717,138,115,14.9,27.9,1.2,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.6,111.4
"Will Bynum","DET","PG",72,185,2,27,63,20,1667,534,55,143,13.8,20.1,1.3,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.6,111.4
"Ben Wallace","DET","C",81,240,13,35,69,67,1975,292,2,131,15.8,10.0,2.4,2.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.6,111.4
"Chris Wilcox","DET","PF",82,221,7,27,34,10,441,120,0,64,12.0,18.9,-0.2,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.6,111.4
"Rodney Stuckey","DET","PG",77,205,2,23,73,67,2499,1109,79,205,15.6,26.4,1.4,1.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.6,111.4
"Jason Maxiell","DET","C",79,260,4,26,76,29,1550,415,1,175,14.0,16.4,1.5,1.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.6,111.4
"Zach Randolph","MEM","PF",81,253,8,28,81,81,3051,1336,52,226,21.2,24.6,7.0,2.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.3,109.9
"Marcus Williams","MEM","PG",75,205,3,24,62,1,872,271,81,43,10.6,18.5,-0.4,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.3,109.9
"Jamaal Tinsley","MEM","PG",75,195,7,31,38,1,589,140,39,67,7.8,16.0,-0.8,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.3,109.9
"O.J. Mayo","MEM","SG",77,210,1,22,82,82,3113,1183,355,174,14.6,20.7,4.3,1.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.3,109.9
"Allen Iverson","MEM","PG",72,165,13,34,3,0,67,26,1,5,16.9,25.0,0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.3,109.9
"Rudy Gay","MEM","SF",80,230,3,23,80,80,3175,1288,202,201,16.2,22.5,4.0,2.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.3,109.9
"Trey Gilder","MEM","SF",81,185,0,25,2,0,5,1,0,0,30.9,8.8,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.3,109.9
"Hasheem Thabeet","MEM","C",87,263,0,22,68,13,883,131,0,162,12.9,10.7,0.8,1.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.3,109.9
"Darrell Arthur","MEM","PF",81,225,1,21,32,1,457,146,1,60,10.5,17.4,-0.1,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.3,109.9
"Lester Hudson","MEM","PG",75,190,0,25,9,0,61,35,11,5,18.3,30.9,0.0,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.3,109.9
"Sam Young","MEM","SF",78,220,0,24,80,1,1321,497,56,106,13.0,22.1,0.6,0.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.3,109.9
"Steven Hunter","MEM","C",84,220,7,28,21,0,158,43,0,10,11.6,18.8,-0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.3,109.9
"Ronnie Brewer","MEM","SG",79,220,3,24,5,0,80,13,0,0,5.9,9.4,-0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.3,109.9
"Marc Gasol","MEM","C",85,265,1,25,69,69,2469,651,1,254,19.3,16.9,5.9,2.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.3,109.9
"DeMarre Carroll","MEM","SF",80,212,0,23,71,1,795,222,6,107,8.5,14.8,-0.1,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.3,109.9
"Hamed Haddadi","MEM","C",86,254,1,24,36,0,240,62,3,57,7.2,16.5,-0.2,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.3,109.9
"Mike Conley","MEM","PG",73,180,2,22,80,80,2569,830,212,178,13.9,18.4,2.6,1.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.3,109.9
"J.R. Giddens","NYK","SF",77,215,1,24,11,0,140,39,8,19,10.5,17.4,0.0,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.6,111.6
"Earl Barron","NYK","C",84,245,3,28,7,6,232,68,0,24,14.7,17.9,0.3,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.6,111.6
"Jordan Hill","NYK","PF",82,235,0,22,24,0,252,92,2,37,14.0,20.3,0.1,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.6,111.6
"Marcus Landry","NYK","SF",79,230,0,24,17,0,108,41,26,14,8.1,20.6,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.6,111.6
"Al Harrington","NYK","PF",81,230,11,29,72,15,2195,1030,409,209,16.8,26.8,2.2,1.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.6,111.6
"Tracy McGrady","NYK","SG",80,210,12,30,24,24,627,216,62,38,12.2,20.5,-0.1,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.6,111.6
"Jonathan Bender","NYK","SF",83,202,7,29,25,1,292,100,39,33,10.8,21.6,-0.2,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.6,111.6
"Chris Duhon","NYK","PG",73,185,5,27,67,59,2072,451,258,83,10.7,13.1,1.5,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.6,111.6
"Toney Douglas","NYK","PG",74,190,0,23,56,12,1087,391,175,116,14.9,19.8,1.8,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.6,111.6
"David Lee","NYK","C",81,249,4,26,81,81,3019,1258,8,257,22.2,23.8,7.4,2.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.6,111.6
