"Name","Position","Height","Weight","Exp","Age","G","GS","MP","3PA","FGA","PF","PER","USG%","OWS","DWS","PG","PGS","PMP","P3PA","PFGA","PPF","PPER","PUSG%","POWS","PDWS","TORtg","TDRtg"
"Samuel Dalembert","C",83,250,6,27,82,82,"2036",434,2,248,0,0,0,0,27,6,6,"133",25,0,24,0,0,0,0,"107.9","107.8"
"Kareem Rush","SG",78,215,5,28,25,1,"199",58,33,10,0,0,0,0,"107.9","107.8"
"Louis Amundson","PF",81,225,2,26,76,0,"1044",250,1,154,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"113.6","111.6"
"Steve Nash","PG",75,195,12,34,74,74,"2484",851,246,108,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"113.6","111.6"
"Dee Brown","PG",72,185,1,24,2,0,"28",5,4,6,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"113.6","111.6"
"Amar'e Stoudemire","PF",82,245,6,26,53,53,"1948",749,7,163,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"113.6","111.6"
"Matt Barnes","PF",79,235,5,28,77,40,"2082",674,341,209,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"113.6","111.6"
"Jason Richardson","SG",78,220,7,28,58,57,"1919",754,266,103,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"113.6","111.6"
"Boris Diaw","PF",80,215,5,26,22,0,"538",141,14,39,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"113.6","111.6"
"Alando Tucker","SG",78,205,1,24,30,1,"282",121,23,14,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"113.6","111.6"
"Shaquille O'Neal","C",85,325,16,36,75,75,"2252",841,1,253,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"113.6","111.6"
"Sean Singletary","PG",72,185,0,23,13,1,"122",37,10,14,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"113.6","111.6"
"Robin Lopez","C",84,255,0,20,60,7,"614",137,1,97,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"113.6","111.6"
"Goran Dragic","PG",75,190,0,22,55,1,"728",224,54,87,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"113.6","111.6"
"Courtney Sims","C",82,245,1,25,1,0,"2",0,0,0,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"113.6","111.6"
"Grant Hill","SF",80,225,13,36,82,68,"2445",745,76,182,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"113.6","111.6"
"Jared Dudley","SF",79,225,1,23,48,0,"728",189,66,65,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"113.6","111.6"
"Stromile Swift","PF",81,225,8,29,13,0,"121",41,1,25,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"113.6","111.6"
"Leandro Barbosa","SG",75,176,5,26,70,11,"1705",759,240,115,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"113.6","111.6"
"Raja Bell","SG",77,204,8,32,22,22,"712",177,94,57,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"113.6","111.6"
"Matt Bonner","PF",82,240,4,28,81,67,"1928",536,268,190,0,0,0,0,28,5,5,"100",23,13,10,0,0,0,0,"108.5","104.3"
"Michael Finley","SF",79,215,13,35,81,77,"2336",689,319,82,0,0,0,0,35,5,5,"143",34,15,8,0,0,0,0,"108.5","104.3"
"Anthony Tolliver","PF",80,240,0,23,19,0,"208",65,41,16,0,0,0,0,"108.5","104.3"
"Marcus Williams","PF",79,205,1,22,2,0,"3",2,0,1,0,0,0,0,"108.5","104.3"
"Tony Parker","PG",74,180,7,26,72,71,"2456",1263,65,110,0,0,0,0,26,5,5,"181",108,14,13,0,0,0,0,"108.5","104.3"
"Fabricio Oberto","C",82,245,3,33,54,11,"677",104,1,95,0,0,0,0,33,2,0,"22",6,0,2,0,0,0,0,"108.5","104.3"
"Bruce Bowen","SF",79,185,12,37,80,10,"1506",187,98,123,0,0,0,0,37,5,2,"130",13,9,10,0,0,0,0,"108.5","104.3"
"Manu Ginobili","SG",78,210,6,31,44,7,"1181",491,209,90,0,0,0,0,"108.5","104.3"
"Ime Udoka","SF",78,215,4,31,67,3,"1035",287,125,86,0,0,0,0,31,5,0,"104",20,8,14,0,0,0,0,"108.5","104.3"
"Jacque Vaughn","PG",73,190,11,33,30,0,"292",75,1,26,0,0,0,0,33,2,0,"21",5,0,0,0,0,0,0,"108.5","104.3"
"Kurt Thomas","PF",81,230,13,36,79,10,"1404",304,2,170,0,0,0,0,36,5,0,"80",11,0,13,0,0,0,0,"108.5","104.3"
"Blake Ahearn","PG",74,190,1,24,3,0,"19",6,4,3,0,0,0,0,"108.5","104.3"
"Pops Mensah-Bonsu","PF",81,240,1,25,3,0,"20",7,0,6,0,0,0,0,"108.5","104.3"
"Drew Gooden","PF",82,230,6,27,19,1,"320",145,1,39,0,0,0,0,27,4,0,"71",33,2,13,0,0,0,0,"108.5","104.3"
"Austin Croshere","PF",81,235,11,33,3,0,"23",9,4,1,0,0,0,0,"108.5","104.3"
"Tim Duncan","C",83,248,11,32,75,75,"2524",1107,2,173,0,0,0,0,32,5,5,"164",77,0,11,0,0,0,0,"108.5","104.3"
"Desmon Farmer","SG",77,220,1,27,3,0,"54",14,12,6,0,0,0,0,"108.5","104.3"
"Roger Mason","SG",77,200,4,28,82,71,"2496",822,394,160,0,0,0,0,28,5,3,"108",32,19,10,0,0,0,0,"108.5","104.3"
"Malik Hairston","SG",78,220,0,21,15,0,"155",49,1,19,0,0,0,0,"108.5","104.3"
"George Hill","PG",74,180,0,22,77,7,"1270",372,73,150,0,0,0,0,22,4,0,"76",21,8,6,0,0,0,0,"108.5","104.3"
"Juwan Howard","PF",81,240,14,35,3,0,"22",2,0,4,0,0,0,0,"110.4","106.8"
"Kenyon Martin","PF",81,234,8,31,66,66,"2111",648,38,201,0,0,0,0,31,16,16,"538",151,5,60,0,0,0,0,"110.4","106.8"
"Carmelo Anthony","SF",80,230,5,24,66,66,"2277",1207,170,195,0,0,0,0,24,16,16,"612",322,66,60,0,0,0,0,"110.4","106.8"
"Chucky Atkins","PG",71,160,9,34,14,0,"115",27,17,5,0,0,0,0,"110.4","106.8"
"Dahntay Jones","SG",78,210,5,28,79,71,"1426",336,17,199,0,0,0,0,28,16,16,"280",79,12,41,0,0,0,0,"110.4","106.8"
"Renaldo Balkman","PF",80,208,2,24,53,10,"780",197,7,98,0,0,0,0,24,8,0,"20",6,1,3,0,0,0,0,"110.4","106.8"
"Nene Hilario","C",83,260,6,26,77,76,"2510",709,5,278,0,0,0,0,26,16,16,"525",126,0,65,0,0,0,0,"110.4","106.8"
"Linas Kleiza","SF",80,245,3,24,82,7,"1824",646,267,155,0,0,0,0,24,14,0,"210",66,40,17,0,0,0,0,"110.4","106.8"
"J.R. Smith","SG",78,220,4,23,81,18,"2245",950,453,190,0,0,0,0,23,16,0,"435",194,106,51,0,0,0,0,"110.4","106.8"
"Sonny Weems","SG",78,203,0,22,12,0,"55",25,3,8,0,0,0,0,"110.4","106.8"
"Johan Petro","C",84,247,3,23,27,10,"217",63,1,56,0,0,0,0,23,10,0,"26",9,0,4,0,0,0,0,"110.4","106.8"
"Cheikh Samb","C",85,245,1,24,6,0,"24",13,1,4,0,0,0,0,"110.4","106.8"
"Allen Iverson","SG",72,165,12,33,3,3,"123",40,8,3,0,0,0,0,"110.4","106.8"
"Chris Andersen","C",82,230,6,30,71,1,"1460",292,10,174,0,0,0,0,30,15,0,"328",54,1,42,0,0,0,0,"110.4","106.8"
"Anthony Carter","PG",73,190,9,33,78,5,"1787",386,88,142,0,0,0,0,33,16,0,"228",49,12,27,0,0,0,0,"110.4","106.8"
"Jason Hart","PG",75,185,7,30,11,0,"36",10,2,4,0,0,0,0,30,9,0,"19",2,0,5,0,0,0,0,"110.4","106.8"
"Chauncey Billups","PG",75,202,11,32,77,77,"2719",959,390,158,0,0,0,0,32,16,16,"619",197,94,38,0,0,0,0,"110.4","106.8"
"Andrei Kirilenko","PF",81,220,7,27,67,10,"1831",570,73,127,0,0,0,0,27,5,3,"136",47,5,6,0,0,0,0,"110.1","107.3"
"Brevin Knight","PG",70,173,11,33,74,0,"938",189,6,98,0,0,0,0,33,5,0,"17",3,0,4,0,0,0,0,"110.1","107.3"
"Carlos Boozer","PF",81,258,6,27,37,37,"1197",512,0,132,0,0,0,0,27,5,5,"186",72,0,18,0,0,0,0,"110.1","107.3"
"Deron Williams","PG",75,210,3,24,68,68,"2505",984,226,134,0,0,0,0,24,5,5,"211",70,25,17,0,0,0,0,"110.1","107.3"
"Kosta Koufos","C",84,265,0,19,48,7,"565",185,0,70,0,0,0,0,"110.1","107.3"
"Kyrylo Fesenko","C",85,288,1,22,21,1,"156",36,0,35,0,0,0,0,"110.1","107.3"
"Ronnie Brewer","SF",79,220,2,23,81,80,"2605",828,85,128,0,0,0,0,23,5,5,"158",49,2,9,0,0,0,0,"110.1","107.3"
"Jarron Collins","C",83,255,7,30,26,3,"201",35,0,35,0,0,0,0,30,3,3,"35",5,0,9,0,0,0,0,"110.1","107.3"
"Ronnie Price","PG",74,190,3,25,52,17,"738",203,61,74,0,0,0,0,25,2,0,"16",10,3,4,0,0,0,0,"110.1","107.3"
"C.J. Miles","SG",78,210,3,21,72,72,"1623",562,179,187,0,0,0,0,21,5,0,"58",20,8,8,0,0,0,0,"110.1","107.3"
"Matt Harpring","SG",79,231,10,32,63,2,"693",241,2,102,0,0,0,0,32,5,0,"49",22,1,12,0,0,0,0,"110.1","107.3"
"Mehmet Okur","C",83,249,6,29,72,72,"2409",888,202,219,0,0,0,0,29,2,2,"43",12,3,6,0,0,0,0,"110.1","107.3"
"Paul Millsap","PF",80,245,2,23,76,38,"2290",749,4,288,0,0,0,0,23,5,0,"155",49,0,17,0,0,0,0,"110.1","107.3"
"Morris Almond","SG",78,225,1,23,25,1,"255",81,17,31,0,0,0,0,"110.1","107.3"
"Kyle Korver","SF",79,210,5,27,78,2,"1874",560,267,170,0,0,0,0,27,5,2,"136",46,26,9,0,0,0,0,"110.1","107.3"
"Eduardo Najera","PF",80,240,8,32,27,0,"319",74,25,50,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.3","111.0"
"Chris Douglas-Roberts","SG",79,200,0,22,44,3,"585",176,12,34,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.3","111.0"
"Brook Lopez","C",84,260,0,20,82,75,"2501",844,2,257,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.3","111.0"
"Sean Williams","PF",82,235,1,22,33,0,"366",72,0,72,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.3","111.0"
"Yi Jianlian","PF",84,238,1,21,61,52,"1421",500,140,157,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.3","111.0"
"Ryan Anderson","PF",82,240,0,20,66,30,"1312",407,189,157,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.3","111.0"
"Devin Harris","PG",75,185,4,25,69,69,"2494",1039,220,164,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.3","111.0"
"Jarvis Hayes","SF",79,220,5,27,74,1,"1832",577,244,162,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.3","111.0"
"Maurice Ager","SG",77,202,2,24,20,0,"97",43,6,17,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.3","111.0"
"Vince Carter","SG",78,215,10,32,80,80,"2946",1345,392,234,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.3","111.0"
"Josh Boone","C",82,237,2,24,62,7,"995",214,0,106,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.3","111.0"
"Stromile Swift","PF",81,225,8,29,6,0,"64",15,0,15,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.3","111.0"
"Trenton Hassell","SF",77,200,7,29,53,31,"1094",191,8,92,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.3","111.0"
"Bobby Simmons","SF",79,210,6,28,71,44,"1729",441,262,186,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.3","111.0"
"Keyon Dooling","PG",75,196,8,28,77,18,"2074",598,235,135,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.3","111.0"
"Antawn Jamison","PF",80,223,10,32,81,81,"3096",1441,319,218,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.4","113.6"
"Dee Brown","PG",72,185,1,24,17,11,"233",44,20,22,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.4","113.6"
"Juan Dixon","PG",75,164,6,30,50,6,"816",256,75,74,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.4","113.6"
"Oleksiy Pecherov","C",84,234,1,23,32,0,"277",101,43,34,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.4","113.6"
"Andray Blatche","C",83,235,3,22,71,36,"1703",630,21,211,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.4","113.6"
"Darius Songaila","C",81,248,5,30,77,29,"1521",457,1,200,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.4","113.6"
"Mike James","PG",74,188,7,33,53,50,"1575",489,180,101,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.4","113.6"
"Nick Young","SG",78,200,1,23,82,5,"1837",756,164,140,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.4","113.6"
"Dominic McGuire","SF",81,220,1,23,79,57,"2072",324,4,153,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.4","113.6"
"Brendan Haywood","C",84,268,7,29,6,5,"175",50,0,14,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.4","113.6"
"Gilbert Arenas","PG",75,191,7,27,2,2,"63",23,7,4,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.4","113.6"
"Javaris Crittenton","PG",77,200,1,21,56,10,"1130",270,14,96,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.4","113.6"
"DeShawn Stevenson","SG",77,210,8,27,32,25,"886",231,129,43,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.4","113.6"
"JaVale McGee","C",84,237,0,21,75,14,"1143",387,0,155,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.4","113.6"
"Antonio Daniels","PG",76,195,11,33,13,5,"288",45,11,14,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.4","113.6"
"Etan Thomas","C",81,256,6,30,26,7,"306",66,0,35,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.4","113.6"
"Caron Butler","SG",79,217,6,28,67,67,"2585",1085,210,165,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.4","113.6"
"Juwan Howard","SF",81,240,14,35,39,2,"450",145,0,67,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.1"
"Sean May","PF",81,266,2,24,24,12,"301",98,1,32,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.1"
"Sean Singletary","PG",72,185,0,23,24,1,"181",48,15,31,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.1"
"Raymond Felton","PG",73,198,3,24,82,81,"3086",1083,207,191,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.1"
"Boris Diaw","PF",80,215,5,26,59,59,"2216",743,167,163,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.1"
"Shannon Brown","SG",76,205,2,23,30,0,"341",123,28,33,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.1"
"Matt Carroll","SG",78,212,5,28,34,10,"475",138,45,53,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.1"
"Ryan Hollins","C",84,230,2,24,18,1,"184",35,0,34,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.1"
"Linton Johnson","PF",80,205,5,28,2,0,"13",0,0,1,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.1"
"Jason Richardson","SG",78,220,7,28,14,14,"491",220,59,43,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.1"
"Nazr Mohammed","C",82,221,10,31,39,1,"341",101,0,63,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.1"
"Vladimir Radmanovic","SF",82,227,7,28,32,3,"674",252,126,60,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.1"
"D.J. Augustin","PG",72,180,0,21,72,12,"1908",621,246,140,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.1"
"Raja Bell","SG",77,204,8,32,45,44,"1603",507,177,109,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.1"
"Alexis Ajinca","PF",84,220,0,20,31,4,"182",69,2,34,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.1"
"Gerald Wallace","SF",79,215,7,26,71,71,"2669",811,131,210,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.1"
"Adam Morrison","SF",80,205,1,24,44,5,"667",211,92,73,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.1"
"Dontell Jefferson","SG",77,195,0,25,6,0,"84",22,2,9,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.1"
"Andre Brown","PF",81,245,2,27,4,0,"41",7,0,9,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.1"
"Dwayne Jones","PF",83,250,3,25,6,0,"52",7,0,6,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.1"
"Jared Dudley","SF",79,225,1,23,20,7,"427",96,8,40,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.1"
"Cartier Martin","SF",79,220,0,24,33,1,"266",77,33,33,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.1"
"Emeka Okafor","C",82,252,4,26,82,81,"2691",772,0,247,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.1"
"DeSagana Diop","C",84,300,7,27,41,1,"584",113,0,73,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.1"
"Erick Dampier","C",83,265,12,33,80,80,"1836",280,0,191,0,0,0,0,33,10,10,"255",36,0,41,0,0,0,0,"110.5","108.4"
"Gerald Green","SG",80,200,3,23,38,12,"376",180,46,51,0,0,0,0,23,6,0,"26",14,5,4,0,0,0,0,"110.5","108.4"
"Shawne Williams","SF",81,225,2,22,15,0,"170",56,17,19,0,0,0,0,"110.5","108.4"
"Brandon Bass","C",80,240,3,23,81,0,"1574",508,6,140,0,0,0,0,23,10,0,"192",60,0,22,0,0,0,0,"110.5","108.4"
"Jerry Stackhouse","SG",78,218,13,34,10,1,"162",60,19,6,0,0,0,0,"110.5","108.4"
"Jason Kidd","PG",76,205,14,35,81,81,"2886",618,323,168,0,0,0,0,35,10,10,"386",83,47,24,0,0,0,0,"110.5","108.4"
"Dirk Nowitzki","PF",84,237,10,30,81,81,"3050",1616,170,176,0,0,0,0,30,10,10,"394",170,21,21,0,0,0,0,"110.5","108.4"
"Matt Carroll","SG",78,212,5,28,21,0,"141",33,8,14,0,0,0,0,28,4,0,"14",2,0,1,0,0,0,0,"110.5","108.4"
"Ryan Hollins","C",84,230,2,24,27,2,"260",59,0,44,0,0,0,0,24,9,0,"84",14,0,22,0,0,0,0,"110.5","108.4"
"Jason Terry","SG",74,176,9,31,74,11,"2491",1168,456,141,0,0,0,0,31,10,1,"325",126,59,18,0,0,0,0,"110.5","108.4"
"Antoine Wright","SF",79,210,3,24,65,53,"1552",431,149,172,0,0,0,0,24,10,5,"167",43,21,30,0,0,0,0,"110.5","108.4"
"James Singleton","PF",80,216,2,27,62,6,"884",221,40,110,0,0,0,0,27,9,0,"42",10,5,8,0,0,0,0,"110.5","108.4"
"Jose Barea","SG",72,175,2,24,79,15,"1600",557,154,121,0,0,0,0,24,10,4,"221",71,16,13,0,0,0,0,"110.5","108.4"
"Josh Howard","SF",79,210,5,28,52,51,"1663",783,168,135,0,0,0,0,28,10,10,"295",128,32,24,0,0,0,0,"110.5","108.4"
"Devean George","SF",80,220,9,31,43,17,"708",142,76,57,0,0,0,0,"110.5","108.4"
"DeSagana Diop","C",84,300,7,27,34,0,"452",58,0,55,0,0,0,0,"110.5","108.4"
