"Name","Position","Height","Weight","Exp","Age","G","GS","MP","3PA","FGA","PF","PER","USG%","OWS","DWS","PG","PGS","PMP","P3PA","PFGA","PPF","PPER","PUSG%","POWS","PDWS","TORtg","TDRtg"
"Ledell Eackles","SG",77,220,0,22,80,6,"1459",732,40,156,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.4","108.5"
"Jeff Malone","SG",76,205,5,27,76,75,"2418",1410,19,155,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.4","108.5"
"Charles Jones","PF",80,215,3,31,53,45,"1154",125,1,187,27,43,0,"516",82,3,49,0,0,0,0,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.4","108.5"
"Bernard King","SF",79,205,10,32,81,81,"2559",1371,30,219,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.4","108.5"
"Darrell Walker","PG",76,180,5,27,79,78,"2565",681,9,215,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.4","108.5"
"John Williams","SF",80,235,2,22,82,1,"2413",940,71,213,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.4","108.5"
"Mark Alarie","PF",80,217,2,25,74,5,"1141",431,38,160,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.4","108.5"
"Dominic Pressley","PG",74,170,0,24,10,0,"107",25,0,9,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.4","108.5"
"Steve Colter","PG",75,165,4,26,80,5,"1425",457,25,158,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.4","108.5"
"Dave Feitl","C",83,235,2,26,57,36,"828",266,1,136,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.4","108.5"
"Harvey Grant","PF",80,195,0,23,71,1,"1193",390,1,147,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.4","108.5"
