"Name","Position","Height","Weight","Exp","Age","G","GS","MP","3PA","FGA","PF","PER","USG%","OWS","DWS","PG","PGS","PMP","P3PA","PFGA","PPF","PPER","PUSG%","POWS","PDWS","TORtg","TDRtg"
"Dan Gadzuric","C",83,240,2,26,81,81,"1783",451,0,224,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.6","109.8"
"Desmond Mason","SF",79,224,4,27,80,71,"2893",1079,8,198,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.6","109.8"
"Marcus Fizer","PF",81,262,4,26,54,0,"903",292,6,96,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.6","109.8"
"Keith Van Horn","SF",82,220,7,29,33,13,"818",285,78,82,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.6","109.8"
"Zendon Hamilton","C",83,250,4,29,16,0,"159",32,0,26,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.6","109.8"
"Joe Smith","PF",82,225,9,29,74,73,"2265",621,1,222,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.6","109.8"
"Erick Strickland","SG",75,210,8,31,62,5,"1014",304,83,103,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.6","109.8"
"Michael Redd","SG",78,220,4,25,75,75,"2848",1418,293,152,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.6","109.8"
"Reece Gaines","PG",78,205,1,24,11,0,"79",23,2,5,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.6","109.8"
"Dwight Howard","PF",83,240,0,19,82,82,"2670",677,2,232,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.9","107.3"
"Michael Bradley","PF",82,245,3,25,8,0,"55",7,0,4,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.9","107.3"
"Hedo Turkoglu","SF",82,220,4,25,67,11,"1757",782,245,140,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.9","107.3"
"Jameer Nelson","PG",72,190,0,22,79,21,"1612",628,141,199,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.9","107.3"
"Andre Barrett","PG",70,172,0,22,11,1,"169",55,15,16,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.9","107.3"
"Mark Jones","SF",78,215,0,29,10,0,"116",31,4,16,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.9","107.3"
"Steve Francis","PG",75,195,5,27,78,78,"2978",1330,127,273,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.9","107.3"
"Pat Garrity","PF",81,238,6,28,71,0,"955",306,147,107,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.9","107.3"
"DeShawn Stevenson","SG",77,210,4,23,55,27,"1089",426,67,73,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.9","107.3"
"Tony Battie","C",83,230,7,28,81,32,"1894",354,6,244,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.9","107.3"
"Kelvin Cato","C",83,255,7,30,62,50,"1525",297,0,170,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.9","107.3"
"Doug Christie","SG",78,200,12,34,21,13,"529",128,23,45,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.9","107.3"
"Mario Kasun","C",85,260,0,24,45,0,"356",98,1,86,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.9","107.3"
"Brandon Hunter","PF",79,260,1,24,31,0,"224",73,0,42,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.9","107.3"
"Grant Hill","SF",80,225,9,32,67,67,"2338",1015,13,144,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.9","107.3"
"Cuttino Mobley","SG",76,190,6,29,23,21,"726",296,125,49,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.9","107.3"
"Andrew DeClercq","C",82,230,9,31,8,0,"49",9,0,14,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.9","107.3"
"Stacey Augmon","SF",80,205,13,36,55,7,"663",167,0,83,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.9","107.3"
"Kevin Willis","C",84,220,19,42,29,5,"344",90,2,53,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.6","111.1"
"Antoine Walker","PF",80,224,8,28,53,53,"2128",1013,268,147,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.6","111.1"
"Obinna Ekezie","C",81,270,3,29,42,31,"732",182,1,129,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.6","111.1"
"Tony Delk","SG",73,189,8,31,56,1,"1340",591,202,123,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.6","111.1"
"Tyronn Lue","PG",72,175,6,27,49,46,"1528",532,110,120,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.6","111.1"
"Boris Diaw","SG",80,215,1,22,66,25,"1201",294,50,123,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.6","111.1"
"Kenny Anderson","PG",72,168,13,34,39,20,"717",190,13,81,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.6","111.1"
"Royal Ivey","PG",75,200,0,23,62,5,"809",198,9,140,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.6","111.1"
"Predrag Drobnjak","C",83,270,3,29,71,1,"1435",543,71,138,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.6","111.1"
"Josh Childress","SG",80,210,0,21,80,44,"2376",642,56,184,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.6","111.1"
"Tom Gugliotta","PF",82,240,12,35,27,9,"748",204,26,81,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.6","111.1"
"Jason Collier","C",84,260,4,27,70,44,"942",376,14,147,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.6","111.1"
"Donta Smith","SG",79,215,0,21,38,0,"433",113,22,50,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.6","111.1"
"Josh Smith","SF",81,225,0,19,74,59,"2050",602,23,157,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.6","111.1"
"Jelani McCoy","C",82,245,6,27,10,0,"88",13,0,24,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.6","111.1"
"Al Harrington","SF",81,230,6,24,66,66,"2550",986,74,249,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.6","111.1"
"Jon Barry","SG",76,195,12,35,16,0,"275",77,32,28,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.6","111.1"
"Anthony Miller","PF",81,225,7,33,2,0,"9",3,0,2,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.6","111.1"
"Michael Stewart","PF",82,230,7,29,12,1,"145",21,0,32,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.6","111.1"
"James Thomas","PF",80,235,0,24,2,0,"5",2,0,1,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.6","111.1"
"Steve Nash","PG",75,195,8,30,75,75,"2573",857,218,136,0,0,0,0,30,15,15,"610",269,54,36,0,0,0,0,"114.5","107.1"
"Casey Jacobsen","SF",78,215,2,23,40,0,"768",157,89,56,0,0,0,0,"114.5","107.1"
"Jake Voskuhl","C",83,245,4,27,38,1,"360",59,0,60,0,0,0,0,"114.5","107.1"
"Quentin Richardson","SG",78,223,4,24,79,78,"2839",1045,631,197,0,0,0,0,24,15,15,"564",154,82,53,0,0,0,0,"114.5","107.1"
"Yuta Tabuse","PG",69,165,0,24,4,0,"17",6,1,1,0,0,0,0,"114.5","107.1"
"Paul Shirley","PF",82,230,2,27,9,0,"30",11,0,3,0,0,0,0,"114.5","107.1"
"Jackson Vroman","PF",82,220,0,23,10,1,"57",16,0,11,0,0,0,0,"114.5","107.1"
"Maciej Lampe","C",83,275,1,19,16,0,"119",49,3,20,0,0,0,0,"114.5","107.1"
"Walter McCarty","PF",82,230,8,30,28,0,"353",85,65,59,0,0,0,0,30,8,0,"55",9,6,13,0,0,0,0,"114.5","107.1"
"Smush Parker","PG",76,190,1,23,5,0,"34",15,4,3,0,0,0,0,"114.5","107.1"
"Steven Hunter","C",84,220,3,23,76,3,"1046",220,1,131,0,0,0,0,23,15,0,"213",43,0,25,0,0,0,0,"114.5","107.1"
"Bo Outlaw","PF",80,210,11,33,39,0,"214",34,0,29,0,0,0,0,33,1,0,"2",1,0,0,0,0,0,0,"114.5","107.1"
"Shawn Marion","PF",79,220,5,26,81,81,"3146",1289,341,199,0,0,0,0,26,15,15,"635",223,43,47,0,0,0,0,"114.5","107.1"
"Amar'e Stoudemire","C",82,245,2,22,80,80,"2889",1336,16,278,0,0,0,0,22,15,15,"601",284,3,59,0,0,0,0,"114.5","107.1"
"Leandro Barbosa","PG",75,176,1,22,63,6,"1087",354,139,127,0,0,0,0,22,12,0,"116",35,10,8,0,0,0,0,"114.5","107.1"
"Jim Jackson","SF",78,220,12,34,40,3,"997",299,148,86,0,0,0,0,34,15,6,"474",129,62,42,0,0,0,0,"114.5","107.1"
"Zarko Cabarkapa","PF",83,235,1,23,3,0,"11",7,0,0,0,0,0,0,"114.5","107.1"
"Joe Johnson","SF",79,240,3,23,82,82,"3240",1179,370,167,0,0,0,0,23,9,9,"355",125,36,18,0,0,0,0,"114.5","107.1"
"Glenn Robinson","SF",79,225,10,32,9,0,"157",77,6,19,0,0,0,0,32,13,0,"113",45,10,20,0,0,0,0,"107.5","98.8"
"Mike Wilks","PG",70,185,2,25,48,0,"278",77,16,26,0,0,0,0,"107.5","98.8"
"Rasho Nesterovic","C",84,248,6,28,70,70,"1785",430,0,207,0,0,0,0,28,15,0,"114",12,0,16,0,0,0,0,"107.5","98.8"
"Malik Rose","PF",79,250,8,30,50,1,"862",267,4,124,0,0,0,0,"107.5","98.8"
"Bruce Bowen","SF",79,185,8,33,82,82,"2627",598,253,175,0,0,0,0,33,23,23,"814",128,67,77,0,0,0,0,"107.5","98.8"
"Robert Horry","PF",81,220,12,34,75,16,"1396",375,138,138,0,0,0,0,34,23,0,"618",163,85,53,0,0,0,0,"107.5","98.8"
"Tim Duncan","PF",83,248,7,28,66,66,"2203",1042,9,144,0,0,0,0,28,23,23,"869",425,5,66,0,0,0,0,"107.5","98.8"
"Devin Brown","SG",77,220,2,26,67,0,"1238",409,121,83,0,0,0,0,26,12,0,"60",20,7,3,0,0,0,0,"107.5","98.8"
"Brent Barry","SG",78,185,9,33,81,8,"1742",459,280,123,0,0,0,0,33,23,8,"555",105,66,44,0,0,0,0,"107.5","98.8"
"Tony Massenburg","PF",81,220,12,37,61,6,"699",182,0,122,0,0,0,0,37,9,0,"28",6,0,2,0,0,0,0,"107.5","98.8"
"Tony Parker","PG",74,180,3,22,80,80,"2735",1118,156,167,0,0,0,0,22,23,23,"858",366,48,69,0,0,0,0,"107.5","98.8"
"Linton Johnson","SF",80,205,1,24,2,0,"15",2,1,1,0,0,0,0,"107.5","98.8"
"Manu Ginobili","SG",78,210,2,27,74,74,"2193",780,258,190,0,0,0,0,27,23,15,"772",286,96,69,0,0,0,0,"107.5","98.8"
"Sean Marks","PF",82,250,4,29,23,0,"244",80,3,29,0,0,0,0,"107.5","98.8"
"Nazr Mohammed","C",82,221,6,27,23,5,"414",142,0,64,0,0,0,0,27,23,23,"528",125,1,65,0,0,0,0,"107.5","98.8"
"Dion Glover","SG",77,228,5,26,7,0,"68",22,8,9,0,0,0,0,"107.5","98.8"
"Beno Udrih","PG",75,205,0,22,80,2,"1149",390,142,96,0,0,0,0,22,21,0,"241",78,37,20,0,0,0,0,"107.5","98.8"
"Matt Bonner","C",82,240,0,24,82,0,"1553",463,92,220,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.9","108.7"
"Aaron Williams","C",81,220,10,33,23,4,"165",36,0,45,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.9","108.7"
"Loren Woods","C",85,245,3,26,45,30,"712",164,1,78,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.9","108.7"
"Chris Bosh","PF",83,235,1,20,81,81,"3017",1005,10,226,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.9","108.7"
"Lamond Murray","SF",79,236,9,31,62,1,"918",310,105,85,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.9","108.7"
"Omar Cook","PG",73,190,1,23,5,0,"74",24,4,6,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.9","108.7"
"Pape Sow","C",82,250,0,23,27,4,"255",58,0,46,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.9","108.7"
"Morris Peterson","SG",79,218,4,27,82,61,"2510",848,335,219,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.9","108.7"
"Jalen Rose","SF",80,210,10,32,81,65,"2710",1159,274,190,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.9","108.7"
"Milt Palacio","PG",75,195,5,26,80,4,"1533",392,12,126,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.9","108.7"
"Donyell Marshall","PF",81,218,10,31,65,2,"1645",592,363,136,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.9","108.7"
"Eric Williams","SG",80,220,9,32,34,18,"583",145,33,67,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.9","108.7"
"Vince Carter","SG",78,215,6,28,20,20,"608",302,59,56,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.9","108.7"
"Jerome Moiso","C",82,235,4,26,8,1,"69",9,1,7,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.9","108.7"
"Rafer Alston","PG",74,171,5,28,80,78,"2717",974,389,212,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.9","108.7"
"Rafael Araujo","C",83,280,0,24,59,41,"736",175,3,157,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.9","108.7"
"Gordan Giricek","SG",78,210,2,27,81,44,"1660",632,105,155,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","109.5"
"Andrei Kirilenko","PF",81,220,3,23,41,37,"1349",420,77,101,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","109.5"
"Jarron Collins","C",83,255,3,26,50,38,"961",157,1,146,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","109.5"
"Randy Livingston","PG",76,209,8,29,17,4,"227",52,8,28,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","109.5"
"Kris Humphries","PF",81,235,0,19,67,4,"873",287,6,96,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","109.5"
"Keith McLeod","PG",74,188,1,25,53,47,"1382",408,72,138,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","109.5"
"Carlos Arroyo","PG",74,202,3,25,30,16,"742",232,18,67,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","109.5"
"Curtis Borchardt","C",84,240,1,24,67,23,"859",172,0,160,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","109.5"
"Howard Eisley","PG",74,177,10,32,74,1,"1428",405,103,156,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","109.5"
"Matt Harpring","SF",79,231,6,28,78,55,"2584",855,43,250,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","109.5"
"Mehmet Okur","C",83,249,2,25,82,25,"2304",756,63,227,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","109.5"
"Raul Lopez","PG",73,170,1,24,31,15,"518",135,45,78,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","109.5"
"Ben Handlogten","C",82,240,1,31,21,5,"297",83,1,55,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","109.5"
"Kirk Snyder","SG",78,225,0,21,68,7,"906",328,85,116,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","109.5"
"Aleksandar Radojevic","C",87,250,1,28,12,6,"128",19,0,32,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","109.5"
"Carlos Boozer","PF",81,258,2,23,51,51,"1772",693,1,179,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","109.5"
"Raja Bell","SG",77,204,4,28,63,32,"1790",667,134,205,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","109.5"
"Brevin Knight","PG",70,173,7,29,66,61,"1944",587,20,192,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.1","107.5"
"Cory Alexander","SG",73,185,6,31,16,1,"201",49,19,29,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.1","107.5"
"Jason Kapono","SF",80,213,1,23,81,14,"1491",671,194,132,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.1","107.5"
"Gerald Wallace","SF",79,215,3,22,70,68,"2147",637,62,182,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.1","107.5"
"Primoz Brezec","C",86,252,3,25,72,72,"2276",756,0,183,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.1","107.5"
"Keith Bogans","SG",77,215,1,24,74,42,"1791",688,173,167,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.1","107.5"
"Steve Smith","SG",79,200,13,35,37,1,"636",218,90,74,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.1","107.5"
"Theron Smith","SF",80,225,1,24,33,5,"510",136,12,58,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.1","107.5"
"Malik Allen","PF",82,255,3,26,22,1,"271",101,0,24,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.1","107.5"
"Eddie House","SG",73,180,4,26,13,5,"300",135,29,23,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.1","107.5"
"Jason Hart","PG",75,185,3,26,74,27,"1887",573,95,167,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.1","107.5"
"Bernard Robinson","SG",78,210,0,24,31,1,"328",81,8,42,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.1","107.5"
"Matt Carroll","SG",78,212,1,24,25,0,"430",180,39,37,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.1","107.5"
"Jamal Sampson","PF",83,235,2,21,23,0,"329",62,0,53,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.1","107.5"
"Jahidi White","C",81,290,6,28,17,0,"135",31,0,31,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.1","107.5"
"Emeka Okafor","PF",82,252,0,22,73,73,"2600",1003,1,214,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.1","107.5"
"Tamar Slay","SG",80,215,2,24,8,0,"78",39,12,20,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.1","107.5"
"Melvin Ely","PF",82,260,2,26,79,17,"1649",526,0,199,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.1","107.5"
"Kareem Rush","SG",78,215,2,24,34,22,"877",386,127,67,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.1","107.5"
"Lawrence Funderburke","PF",81,230,6,34,2,0,"21",6,0,2,0,0,0,0,34,5,0,"28",2,0,8,0,0,0,0,"101.4","100.3"
"Eric Piatkowski","SG",79,215,10,34,68,11,"841",258,134,67,0,0,0,0,34,5,0,"66",19,13,3,0,0,0,0,"101.4","100.3"
"Chris Duhon","PG",73,185,0,22,82,73,"2177",488,265,205,0,0,0,0,22,6,5,"159",37,22,6,0,0,0,0,"101.4","100.3"
"Othella Harrington","PF",81,235,8,31,70,28,"1271",424,0,188,0,0,0,0,31,6,6,"103",42,0,19,0,0,0,0,"101.4","100.3"
"Frank Williams","SG",75,212,2,24,9,0,"71",20,4,9,0,0,0,0,"101.4","100.3"
"Ben Gordon","SG",75,200,0,21,82,3,"2002",1056,331,224,0,0,0,0,21,6,1,"153",74,22,18,0,0,0,0,"101.4","100.3"
"Eddy Curry","C",84,295,3,22,63,60,"1808",730,0,202,0,0,0,0,"101.4","100.3"
"Tyson Chandler","C",85,235,3,22,80,10,"2189",419,2,268,0,0,0,0,22,6,0,"172",40,0,27,0,0,0,0,"101.4","100.3"
"Kirk Hinrich","PG",75,190,1,24,77,77,"2800",1122,408,244,0,0,0,0,24,6,6,"213",100,33,18,0,0,0,0,"101.4","100.3"
"Jared Reiner","C",83,255,0,22,19,2,"132",30,0,35,0,0,0,0,22,3,0,"7",1,0,3,0,0,0,0,"101.4","100.3"
"Jannero Pargo","PG",73,175,2,25,32,0,"453",213,66,53,0,0,0,0,25,5,0,"76",51,32,14,0,0,0,0,"101.4","100.3"
"Luol Deng","SF",81,220,0,19,61,45,"1663",645,117,98,0,0,0,0,"101.4","100.3"
"Andres Nocioni","SF",79,225,0,25,81,38,"1892",601,97,208,0,0,0,0,25,6,6,"202",67,17,20,0,0,0,0,"101.4","100.3"
"Antonio Davis","PF",81,215,11,36,72,62,"1843",419,0,147,0,0,0,0,36,6,6,"175",46,0,25,0,0,0,0,"101.4","100.3"
"Adrian Griffin","SF",77,217,5,30,69,1,"667",161,9,78,0,0,0,0,30,5,0,"86",29,0,14,0,0,0,0,"101.4","100.3"
