"Name","Position","Height","Weight","Exp","Age","G","GS","MP","3PA","FGA","PF","PER","USG%","OWS","DWS","PG","PGS","PMP","P3PA","PFGA","PPF","PPER","PUSG%","POWS","PDWS","TORtg","TDRtg"
"Terry Cummings","PF",81,220,11,32,59,29,"1133",428,2,137,0,0,0,0,32,4,1,"72",22,0,10,0,0,0,0,"110.4","104.6"
"Dennis Rodman","PF",79,210,7,32,79,51,"2989",292,24,229,0,0,0,0,32,3,3,"114",24,5,14,0,0,0,0,"110.4","104.6"
"Dale Ellis","SF",79,205,10,33,77,75,"2590",967,332,141,0,0,0,0,33,4,4,"114",43,17,6,0,0,0,0,"110.4","104.6"
"Antoine Carr","PF",81,225,9,32,34,0,"465",160,1,75,0,0,0,0,32,3,0,"37",11,0,7,0,0,0,0,"110.4","104.6"
"David Robinson","C",85,235,4,28,80,80,"3241",1658,29,228,0,0,0,0,28,4,4,"146",73,1,14,0,0,0,0,"110.4","104.6"
"Negele Knight","PG",73,175,3,26,64,18,"1430",471,21,120,0,0,0,0,26,4,0,"108",41,3,9,0,0,0,0,"110.4","104.6"
"Willie Anderson","SG",79,190,5,27,80,79,"2488",837,68,187,0,0,0,0,27,4,4,"106",37,1,7,0,0,0,0,"110.4","104.6"
"Sleepy Floyd","PG",75,170,11,33,53,2,"737",209,36,71,0,0,0,0,33,4,0,"37",8,0,3,0,0,0,0,"110.4","104.6"
"J.R. Reid","PF",81,247,4,25,70,11,"1344",530,3,165,0,0,0,0,25,4,0,"56",21,0,10,0,0,0,0,"110.4","104.6"
"Lucious Harris","SG",77,190,0,23,77,0,"1165",385,33,117,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.4","109.6"
"Jamal Mashburn","SF",80,240,0,21,79,73,"2896",1382,299,205,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.4","109.6"
"Popeye Jones","PF",80,250,0,23,81,47,"1773",407,1,246,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.4","109.6"
"Fat Lever","PG",75,170,10,33,81,54,"1947",557,74,155,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.4","109.6"
"Randy White","PF",80,240,4,26,18,3,"320",112,20,46,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.4","109.6"
"Tim Legler","PG",76,200,3,27,79,0,"1322",528,139,133,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.4","109.6"
"Doug Smith","PF",82,220,2,24,79,42,"1684",678,9,287,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.4","109.6"
"Tony Campbell","SF",79,215,9,31,41,3,"835",384,25,75,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.4","109.6"
"Lorenzo Williams","PF",81,200,1,24,34,11,"678",103,0,87,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.4","109.6"
"Chucky Brown","SF",79,214,4,25,1,0,"10",1,0,2,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.4","109.6"
"Terry Davis","PF",81,225,4,26,15,5,"286",59,0,27,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.4","109.6"
"Greg Dreiling","C",85,250,7,31,54,19,"685",104,1,159,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.4","109.6"
"Darren Morningstar","C",82,235,0,24,22,15,"363",81,0,69,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.4","109.6"
"Derek Harper","PG",76,185,10,32,28,28,"893",342,105,46,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.4","109.6"
"Sean Rooks","C",82,250,1,24,47,28,"1255",393,1,109,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.4","109.6"
"Donald Hodge","C",84,230,2,24,50,0,"428",101,0,66,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.4","109.6"
"Morlon Wiley","PG",76,185,5,27,12,0,"124",21,6,17,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.4","109.6"
"Jim Jackson","SG",78,220,1,23,82,82,"3066",1432,60,161,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.4","109.6"
"Jay Humphries","SG",75,185,9,31,75,19,"1619",535,96,168,0,0,0,0,31,16,0,"356",108,22,45,0,0,0,0,"108.6","104.1"
"Jeff Malone","SG",76,205,10,32,50,50,"1657",692,6,77,0,0,0,0,"108.6","104.1"
"Bryon Russell","SF",79,225,0,23,67,48,"1121",279,22,138,0,0,0,0,23,6,0,"36",10,3,3,0,0,0,0,"108.6","104.1"
"Tom Chambers","PF",82,220,12,34,80,0,"1838",748,45,232,0,0,0,0,34,16,0,"325",97,7,50,0,0,0,0,"108.6","104.1"
"Walter Bond","SG",77,200,1,24,56,4,"559",156,54,90,0,0,0,0,24,4,0,"13",2,1,4,0,0,0,0,"108.6","104.1"
"David Benoit","SF",80,220,2,25,55,18,"1070",361,59,115,0,0,0,0,25,16,5,"357",122,16,31,0,0,0,0,"108.6","104.1"
"Sean Green","SG",77,210,2,23,1,0,"2",1,0,0,0,0,0,0,"108.6","104.1"
"John Stockton","PG",73,170,9,31,82,82,"2969",868,149,236,0,0,0,0,31,16,16,"597",193,24,44,0,0,0,0,"108.6","104.1"
"Aaron Williams","PF",81,220,0,22,6,0,"12",8,0,4,0,0,0,0,"108.6","104.1"
"John Crotty","PG",73,185,1,24,45,0,"313",99,24,36,0,0,0,0,24,8,0,"38",11,2,6,0,0,0,0,"108.6","104.1"
"Darren Morningstar","C",82,235,0,24,1,0,"4",1,0,1,0,0,0,0,"108.6","104.1"
"Chad Gallagher","C",82,255,0,24,2,0,"3",3,0,2,0,0,0,0,"108.6","104.1"
"Luther Wright","C",86,270,0,22,15,2,"92",23,1,21,0,0,0,0,"108.6","104.1"
"Karl Malone","PF",81,250,8,30,82,82,"3329",1552,32,268,0,0,0,0,30,16,16,"703",338,4,59,0,0,0,0,"108.6","104.1"
"Stephen Howard","SF",81,225,1,23,9,0,"53",17,0,13,0,0,0,0,23,10,0,"27",11,0,11,0,0,0,0,"108.6","104.1"
"Tyrone Corbin","SF",78,210,8,31,82,17,"2149",588,29,212,0,0,0,0,31,16,11,"413",106,12,31,0,0,0,0,"108.6","104.1"
"Dave Jamerson","SG",77,190,2,26,1,0,"4",2,0,0,0,0,0,0,"108.6","104.1"
"Felton Spencer","C",84,265,3,26,79,79,"2210",507,0,304,0,0,0,0,26,16,16,"492",105,0,73,0,0,0,0,"108.6","104.1"
"Jeff Hornacek","SG",75,190,7,30,27,9,"826",289,42,71,0,0,0,0,30,16,16,"558",179,34,45,0,0,0,0,"108.6","104.1"
"Chris King","SF",80,215,0,24,15,0,"86",48,7,12,0,0,0,0,24,2,0,"7",1,0,1,0,0,0,0,"111.1","101.5"
"Kendall Gill","SG",77,195,3,25,79,77,"2435",969,120,194,0,0,0,0,25,5,5,"153",60,9,12,0,0,0,0,"111.1","101.5"
"Ricky Pierce","SG",76,205,11,34,51,0,"1022",577,32,84,0,0,0,0,34,5,0,"74",31,0,8,0,0,0,0,"111.1","101.5"
"Rich King","C",86,260,2,24,27,0,"78",34,1,18,0,0,0,0,"111.1","101.5"
"Sam Perkins","PF",81,235,9,32,81,41,"2170",779,270,197,0,0,0,0,32,5,0,"141",42,14,15,0,0,0,0,"111.1","101.5"
"Ervin Johnson","C",83,245,0,26,45,3,"280",106,0,45,0,0,0,0,26,2,0,"8",1,0,1,0,0,0,0,"111.1","101.5"
"Steve Scheffler","C",81,250,3,26,35,1,"152",46,0,25,0,0,0,0,26,1,0,"9",1,0,1,0,0,0,0,"111.1","101.5"
"Vincent Askew","SG",78,210,4,27,80,3,"1690",567,31,145,0,0,0,0,27,5,0,"95",28,1,10,0,0,0,0,"111.1","101.5"
"Nate McMillan","PG",77,195,7,29,73,8,"1887",396,133,201,0,0,0,0,29,5,0,"109",25,11,18,0,0,0,0,"111.1","101.5"
"Detlef Schrempf","SF",81,214,8,31,81,80,"2728",903,68,273,0,0,0,0,31,5,5,"174",50,6,21,0,0,0,0,"111.1","101.5"
"Alphonso Ford","PG",73,190,0,22,6,0,"16",13,1,2,0,0,0,0,"111.1","101.5"
"Michael Cage","C",81,224,9,32,82,42,"1708",314,1,179,0,0,0,0,32,5,5,"93",16,0,15,0,0,0,0,"111.1","101.5"
"Gary Payton","PG",76,180,3,25,82,82,"2881",1159,54,227,0,0,0,0,25,5,5,"181",69,9,15,0,0,0,0,"111.1","101.5"
"Shawn Kemp","PF",82,230,4,24,79,73,"2597",990,4,312,0,0,0,0,24,5,5,"206",70,0,18,0,0,0,0,"111.1","101.5"
